,longest_idle_time,score,extra_data,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,pkg_name,active_time,distance,others_time,step_count,datauuid,create_time
177,30000000,133,2fb9effe-fc77-4ff9-860b-00e5d99c585b.extra_data.json,60,367.1699,114747,jQfnryI8/B,2016-09-21 04:55:00.436,660000,1474329600000,4741812,com.sec.android.app.shealth,4856559,6488.3174,0,8059,2fb9effe-fc77-4ff9-860b-00e5d99c585b,2016-09-20 07:00:29.837
178,36000000,0,3023776b-89fc-4db1-a338-1eca01c9c8c4.extra_data.json,-1,155.64005,18163,jQfnryI8/B,2016-11-23 05:50:57.189,480000,1479772800000,2195955,com.sec.android.app.shealth,2214118,2795.3704,0,3544,3023776b-89fc-4db1-a338-1eca01c9c8c4,2016-11-22 08:00:01.780
179,11400000,0,30612ad5-4e92-4436-a1fe-a392126ef1e0.extra_data.json,-1,440.0387,47869,jQfnryI8/B,2018-04-11 19:59:07.035,995082,1523318400000,6029560,com.sec.android.app.shealth,6077429,7057.0396,0,9734,30612ad5-4e92-4436-a1fe-a392126ef1e0,2018-04-10 04:00:22.134
180,29400000,146,3102dae4-51e2-4dea-9b27-0aa22f6203d2.extra_data.json,60,422.61995999999994,195190,jQfnryI8/B,2016-08-01 06:51:02.013,360000,1469923200000,5122315,com.sec.android.app.shealth,5317505,6770.1704,0,8547,3102dae4-51e2-4dea-9b27-0aa22f6203d2,2016-07-31 07:00:54.804
181,23880000,0,312e18bc-3db2-4623-9b5a-46c435b1fd79.extra_data.json,-1,417.9122,6800,jQfnryI8/B,2018-06-11 11:03:01.443,960000,1528588800000,6545795,com.sec.android.app.shealth,6552595,6919.701999999999,0,9863,312e18bc-3db2-4623-9b5a-46c435b1fd79,2018-06-10 04:01:12.894
182,25680000,0,3164dec7-81b6-4a2b-b615-527461d1609b.extra_data.json,-1,135.24,65160,jQfnryI8/B,2017-08-06 02:40:59.592,180000,1501891200000,1762686,com.sec.android.app.shealth,1827846,2386.23,0,2881,3164dec7-81b6-4a2b-b615-527461d1609b,2017-08-05 04:00:09.375
183,-1,0,31a60d76-86e1-4cd2-b7c3-bea75ac546c5.extra_data.json,-1,0.0,0,jQfnryI8/B,2017-11-12 05:15:00.345,0,1510444800000,0,com.sec.android.app.shealth,0,0.0,0,0,31a60d76-86e1-4cd2-b7c3-bea75ac546c5,2017-11-12 05:15:00.345
184,13800000,0,31cee568-37bc-4054-93f9-67fccbc28851.extra_data.json,-1,525.9319,29851,jQfnryI8/B,2018-08-31 19:26:54.879,1037332,1535500800000,7533989,com.sec.android.app.shealth,7563840,9207.314,0,12135,31cee568-37bc-4054-93f9-67fccbc28851,2018-08-29 04:00:04.196
185,22440000,0,31e20c61-1fe5-4a91-abdc-1ff5aabf0c8d.extra_data.json,-1,803.9029,73811,jQfnryI8/B,2018-03-01 22:55:26.578,3639221,1519776000000,6691992,com.sec.android.app.shealth,10405024,8104.6035,3639221,12350,31e20c61-1fe5-4a91-abdc-1ff5aabf0c8d,2018-02-28 05:00:20.079
186,21960000,131,32152452-aa37-425d-8d37-4a1490d764be.extra_data.json,60,391.44992,283057,jQfnryI8/B,2016-06-29 04:12:34.921,840000,1467072000000,4555219,com.sec.android.app.shealth,4838276,6860.63,0,8471,32152452-aa37-425d-8d37-4a1490d764be,2016-06-28 07:15:00.207
187,24059999,0,3235aaa4-e4ab-4661-8e66-44ee32fff41b.extra_data.json,-1,30.86,800,jQfnryI8/B,2017-03-22 13:30:36.718,47357,1489968000000,451559,com.sec.android.app.shealth,452359,548.32007,0,679,3235aaa4-e4ab-4661-8e66-44ee32fff41b,2017-03-20 04:00:02.852
188,23220000,75,327f090e-fef2-480f-8300-d619616a705b.extra_data.json,60,190.13995,61697,jQfnryI8/B,2018-09-23 16:59:33.948,120000,1537574400000,2649221,com.sec.android.app.shealth,2710918,3239.663,0,4166,327f090e-fef2-480f-8300-d619616a705b,2018-09-22 04:00:26.309
189,36240000,0,3300a4d6-9375-41b7-a93f-2c819cba3141.extra_data.json,-1,231.06001,21900,jQfnryI8/B,2017-03-05 03:05:23.638,240000,1488585600000,4287215,com.sec.android.app.shealth,4309115,5293.13,0,6735,3300a4d6-9375-41b7-a93f-2c819cba3141,2017-03-04 05:00:03.589
190,12660000,175,33304364-464e-4c2a-b370-601eb2845e09.extra_data.json,60,456.88748,22203,jQfnryI8/B,2018-11-12 15:15:27.663,737520,1541548800000,6320531,com.sec.android.app.shealth,6342734,8028.696999999999,0,10378,33304364-464e-4c2a-b370-601eb2845e09,2018-11-07 06:28:01.385
191,13740000,0,337d75a2-8c87-4637-ba9e-cebb2177bd6e.extra_data.json,-1,412.34988,76892,jQfnryI8/B,2017-04-26 01:35:01.498,600000,1493078400000,5602158,com.sec.android.app.shealth,5679050,7535.9766,0,9550,337d75a2-8c87-4637-ba9e-cebb2177bd6e,2017-04-25 04:00:01.627
192,25140000,0,338b6ca4-0be6-4274-b96c-99d302411182.extra_data.json,-1,238.23997000000003,22000,jQfnryI8/B,2017-04-05 00:55:00.103,1380000,1491264000000,3250425,com.sec.android.app.shealth,3272425,4304.3394,0,5540,338b6ca4-0be6-4274-b96c-99d302411182,2017-04-04 04:00:01.821
193,18360000,151,33d1fda9-4eca-4cd0-885c-5ea6c7f4b420.extra_data.json,60,393.78763,5492,jQfnryI8/B,2018-09-29 16:33:55.673,942762,1538092800000,5483050,com.sec.android.app.shealth,5488542,6608.2017,0,8646,33d1fda9-4eca-4cd0-885c-5ea6c7f4b420,2018-09-28 04:00:01.319
194,14400000,0,340c5bf8-df71-4e1e-b9d9-a9c7099cd70b.extra_data.json,-1,289.33,19613,jQfnryI8/B,2017-07-19 01:52:29.378,660000,1500336000000,4020639,com.sec.android.app.shealth,4040252,5198.56,0,6734,340c5bf8-df71-4e1e-b9d9-a9c7099cd70b,2017-07-18 04:00:00.616
195,29580000,165,34207a5a-84bc-49f1-90ea-ad32a2d2b675.extra_data.json,60,435.10007,75469,jQfnryI8/B,2016-07-07 04:55:00.022,540000,1467763200000,5920602,com.sec.android.app.shealth,5996071,7666.409000000001,0,9654,34207a5a-84bc-49f1-90ea-ad32a2d2b675,2016-07-06 07:01:42.525
196,20940000,125,343a87d9-f087-4b27-a982-3d507c53b421.extra_data.json,60,538.7881,60651,jQfnryI8/B,2018-11-23 15:10:13.146,3000000,1542844800000,1490157,com.sec.android.app.shealth,4550808,1929.3191,3000000,2702,343a87d9-f087-4b27-a982-3d507c53b421,2018-11-22 05:00:00.868
197,25380000,0,344a1833-fe77-48ab-bbe8-98d87880de55.extra_data.json,-1,267.39,11600,jQfnryI8/B,2017-05-08 22:53:27.211,360000,1494201600000,3730208,com.sec.android.app.shealth,3741808,4705.35,0,6128,344a1833-fe77-48ab-bbe8-98d87880de55,2017-05-08 04:00:01.917
198,22920000,0,358b4704-f6cc-4363-a647-1867c6333783.extra_data.json,-1,446.9261,0,jQfnryI8/B,2018-06-11 11:03:01.038,1911591,1528502400000,6537770,com.sec.android.app.shealth,6537770,7024.735,0,9474,358b4704-f6cc-4363-a647-1867c6333783,2018-06-09 04:00:00.775
199,17880000,250,359274a8-a174-4e59-aeb8-85d65fce0d9a.extra_data.json,60,770.3957,30295,jQfnryI8/B,2018-11-22 12:45:05.308,2100000,1542672000000,6945914,com.sec.android.app.shealth,9076209,8339.504,2100000,11058,359274a8-a174-4e59-aeb8-85d65fce0d9a,2018-11-20 05:00:00.470
200,22500000,0,35bf2aa2-a567-4bdd-8de5-41e379ee8ac0.extra_data.json,-1,233.69867999999997,3973,jQfnryI8/B,2018-03-27 12:47:35.412,2143165,1522022400000,3425577,com.sec.android.app.shealth,3429550,3921.316,0,5719,35bf2aa2-a567-4bdd-8de5-41e379ee8ac0,2018-03-26 04:01:08.056
201,25680000,181,35e615c2-0995-4064-8067-44e5678b80b4.extra_data.json,60,577.45294,6800,jQfnryI8/B,2018-10-01 11:23:21.998,1800000,1538179200000,4765198,com.sec.android.app.shealth,6571998,5620.6177,1800000,7451,35e615c2-0995-4064-8067-44e5678b80b4,2018-09-29 04:06:13.204
202,47460000,85,35f5d1f1-3939-46fd-8829-c7c05347d372.extra_data.json,60,213.06995,17802,jQfnryI8/B,2016-09-18 06:55:00.754,480000,1474070400000,3075627,com.sec.android.app.shealth,3093429,3882.87,0,4851,35f5d1f1-3939-46fd-8829-c7c05347d372,2016-09-17 07:00:40.474
203,32640000,221,364b60fd-12f8-4c5c-964f-71f70c2da8c4.extra_data.json,60,590.9701,66157,jQfnryI8/B,2016-09-29 04:04:37.253,480000,1475020800000,7975134,com.sec.android.app.shealth,8041291,10206.979,0,13051,364b60fd-12f8-4c5c-964f-71f70c2da8c4,2016-09-28 07:00:24.174
204,32580000,0,3687f8f4-4c2b-41ab-93b0-3540ef692845.extra_data.json,-1,407.14996,1581,jQfnryI8/B,2017-04-14 02:23:04.921,1200000,1492041600000,6105028,com.sec.android.app.shealth,6106609,7449.44,0,9881,3687f8f4-4c2b-41ab-93b0-3540ef692845,2017-04-13 04:00:02.187
205,30660000,0,36cad121-a920-4526-a4e9-7b493da8ee78.extra_data.json,-1,192.04004,26000,jQfnryI8/B,2016-06-25 14:40:11.031,300000,1466294400000,2734250,com.sec.android.app.shealth,2760250,3579.9204,0,4360,36cad121-a920-4526-a4e9-7b493da8ee78,2016-06-25 14:40:11.031
206,12060000,91,36d01870-9d5b-40e5-9967-c261c158c4b1.extra_data.json,60,240.47897000000003,27671,jQfnryI8/B,2018-12-29 01:00:46.209,180000,1545868800000,3307675,com.sec.android.app.shealth,3335346,3616.5544,0,5079,36d01870-9d5b-40e5-9967-c261c158c4b1,2018-12-27 05:00:00.793
207,27420000,0,36d1198d-7cba-46d2-a37c-31d9bd2404e9.extra_data.json,-1,327.95013,49195,jQfnryI8/B,2016-11-17 05:47:57.735,480000,1479254400000,4374589,com.sec.android.app.shealth,4423784,5722.4688,0,7359,36d1198d-7cba-46d2-a37c-31d9bd2404e9,2016-11-16 08:00:02.369
208,24960000,0,36e26662-fc1c-4c14-bf21-3fa6fd482c8d.extra_data.json,-1,350.14005,83655,jQfnryI8/B,2017-01-24 04:23:22.995,420000,1485129600000,4459320,com.sec.android.app.shealth,4542975,6153.069,0,7693,36e26662-fc1c-4c14-bf21-3fa6fd482c8d,2017-01-23 08:00:07.482
209,30840000,0,36e8a9e3-4c6b-4e5c-87db-7bf78ca559d5.extra_data.json,-1,108.59,8439,jQfnryI8/B,2017-02-22 06:22:05.963,240000,1487635200000,1533865,com.sec.android.app.shealth,1542304,2007.5698,0,2535,36e8a9e3-4c6b-4e5c-87db-7bf78ca559d5,2017-02-21 08:00:01.401
210,19079999,0,374802b3-4e34-4a7b-8905-28efa3e5af4d.extra_data.json,-1,425.81998,26717,jQfnryI8/B,2017-05-16 11:58:26.806,660000,1494806400000,5978961,com.sec.android.app.shealth,6005678,7818.4116,0,10119,374802b3-4e34-4a7b-8905-28efa3e5af4d,2017-05-15 04:01:03.631
211,24840000,0,37a6cc5c-a002-4eb4-a4f9-2662536f73b1.extra_data.json,-1,571.9053299999999,109279,jQfnryI8/B,2018-02-01 17:47:38.226,958414,1517356800000,7887665,com.sec.android.app.shealth,7996944,9484.616,0,12685,37a6cc5c-a002-4eb4-a4f9-2662536f73b1,2018-01-31 05:00:00.498
212,21840000,261,37d312ce-851e-45d1-94b1-b84104190fe1.extra_data.json,60,746.17035,38770,jQfnryI8/B,2018-12-22 16:25:14.397,2893383,1545264000000,6543809,com.sec.android.app.shealth,9436956,7798.2695,2854377,13080,37d312ce-851e-45d1-94b1-b84104190fe1,2018-12-20 05:00:01.061
213,23160000,0,384be895-3a1e-48f7-abc5-54792b5e51da.extra_data.json,-1,405.2999,37987,jQfnryI8/B,2017-03-23 23:29:17.055,480000,1490227200000,5602653,com.sec.android.app.shealth,5640640,7313.129,0,9317,384be895-3a1e-48f7-abc5-54792b5e51da,2017-03-23 04:00:02.010
214,36360000,0,38999f43-4dcf-4f74-be01-2134c739b66b.extra_data.json,-1,202.55998,36669,jQfnryI8/B,2016-11-04 05:43:02.260,300000,1478131200000,2707632,com.sec.android.app.shealth,2744301,3440.6099,0,4337,38999f43-4dcf-4f74-be01-2134c739b66b,2016-11-03 07:15:01.164
215,29820000,0,393d19c8-9c76-4aca-aef1-e4af7ff9e35a.extra_data.json,-1,456.89993,24033,jQfnryI8/B,2016-12-02 03:28:23.444,1140000,1480550400000,6626112,com.sec.android.app.shealth,6650145,8460.38,0,11006,393d19c8-9c76-4aca-aef1-e4af7ff9e35a,2016-12-01 05:00:01.815
216,39360000,0,39626ba6-9c1d-4184-b8b9-d51ea1472826.extra_data.json,-1,73.58999,400,jQfnryI8/B,2017-08-23 23:15:01.924,180000,1503446400000,1141057,com.sec.android.app.shealth,1141457,1378.5802,0,1757,39626ba6-9c1d-4184-b8b9-d51ea1472826,2017-08-23 04:00:00.502
217,32100000,133,3a0abe8f-4cf6-490a-b676-acd61f1297b8.extra_data.json,60,332.59995,43088,jQfnryI8/B,2016-09-19 02:12:19.224,900000,1474156800000,4804833,com.sec.android.app.shealth,4847921,6103.86,0,7893,3a0abe8f-4cf6-490a-b676-acd61f1297b8,2016-09-18 07:01:01.912
218,14100000,0,3a427599-3bb9-486d-b6c9-2531128ca7cb.extra_data.json,-1,257.5298,10653,jQfnryI8/B,2018-09-15 16:04:34.961,707588,1536883200000,3703021,com.sec.android.app.shealth,3713674,4550.7124,0,5912,3a427599-3bb9-486d-b6c9-2531128ca7cb,2018-09-14 04:00:01.219
219,53100000,0,3a4f92ee-b52e-4ce0-a995-c868486c716f.extra_data.json,-1,8.01,0,jQfnryI8/B,2017-11-18 03:13:36.354,40020,1510876800000,126730,com.sec.android.app.shealth,126730,149.90999,0,190,3a4f92ee-b52e-4ce0-a995-c868486c716f,2017-11-17 05:00:28.113
220,13500000,0,3a5e8c27-d083-412a-bf0f-4b94923bf905.extra_data.json,-1,510.60956,17103,jQfnryI8/B,2018-05-24 19:39:57.954,867851,1527033600000,7157952,com.sec.android.app.shealth,7175055,9070.921,0,11661,3a5e8c27-d083-412a-bf0f-4b94923bf905,2018-05-23 04:00:01.716
221,23760000,0,3a5eb4c5-5ee3-4d9c-8da7-bf9ab7dcc35c.extra_data.json,-1,404.40002000000004,17853,jQfnryI8/B,2017-05-25 00:35:00.396,660000,1495584000000,5650479,com.sec.android.app.shealth,5668332,7191.420999999999,0,9447,3a5eb4c5-5ee3-4d9c-8da7-bf9ab7dcc35c,2017-05-24 04:00:30.746
222,19860000,160,3ae400c2-f7ef-4156-ac45-2d48208b57d1.extra_data.json,60,426.88074000000006,35302,jQfnryI8/B,2018-10-31 12:39:06.181,1130335,1540857600000,5787992,com.sec.android.app.shealth,5823294,6771.8726,0,9471,3ae400c2-f7ef-4156-ac45-2d48208b57d1,2018-10-30 04:00:01.433
223,32460000,0,3aef573b-2087-4499-86f9-25b7dd973616.extra_data.json,-1,364.06995,39193,jQfnryI8/B,2016-06-25 14:40:09.727,1200000,1465171200000,6936414,com.sec.android.app.shealth,6975607,8402.118,0,11468,3aef573b-2087-4499-86f9-25b7dd973616,2016-06-25 14:40:09.727
224,22680000,190,3b2b966c-8a8c-4074-8274-2167ffec1053.extra_data.json,60,491.14995999999996,36553,jQfnryI8/B,2016-07-30 06:38:49.527,600000,1469750400000,6844881,com.sec.android.app.shealth,6881434,8792.37,0,11272,3b2b966c-8a8c-4074-8274-2167ffec1053,2016-07-29 07:00:53.877
225,31020000,0,3b7a6d97-a12b-4a1c-b24d-c5f6e9e54bad.extra_data.json,-1,65.15,19600,jQfnryI8/B,2016-11-20 06:29:51.906,48424,1479513600000,911122,com.sec.android.app.shealth,930722,1164.1901,0,1415,3b7a6d97-a12b-4a1c-b24d-c5f6e9e54bad,2016-11-19 08:00:01.720
226,12000000,201,3bac9947-40a3-43c7-806d-a6f4d5b5bc04.extra_data.json,60,471.7999,3704,jQfnryI8/B,2018-10-01 11:23:04.216,2179030,1538265600000,7277797,com.sec.android.app.shealth,7281501,8100.6533,0,11648,3bac9947-40a3-43c7-806d-a6f4d5b5bc04,2018-09-30 04:01:04.709
227,34560000,0,3bc47631-85f3-4c2f-9454-c6c315de5864.extra_data.json,-1,504.0601,12400,jQfnryI8/B,2018-09-05 13:44:55.410,1261838,1535932800000,7347734,com.sec.android.app.shealth,7360134,8873.426,0,11852,3bc47631-85f3-4c2f-9454-c6c315de5864,2018-09-03 04:00:06.348
228,24960000,0,3c6aa6cc-fe47-487d-9fc2-10083aa6f7f6.extra_data.json,-1,386.95996,18632,jQfnryI8/B,2018-07-23 15:05:12.979,480000,1532217600000,5838293,com.sec.android.app.shealth,5856925,7057.6875,0,9093,3c6aa6cc-fe47-487d-9fc2-10083aa6f7f6,2018-07-22 05:22:12.667
229,22620000,0,3c9de345-8ee6-493a-a7dd-975e9374a12b.extra_data.json,-1,517.2018,43582,jQfnryI8/B,2018-05-25 12:34:11.982,1800000,1527120000000,3654154,com.sec.android.app.shealth,5497736,4479.0293,1800000,5971,3c9de345-8ee6-493a-a7dd-975e9374a12b,2018-05-24 04:00:01.489
230,28740000,121,3cfa5d98-bdff-41ee-8c3a-39b9561eba98.extra_data.json,60,484.44998,80555,jQfnryI8/B,2018-11-04 13:17:40.632,2400000,1541203200000,1958213,com.sec.android.app.shealth,4438768,2464.431,2400000,3160,3cfa5d98-bdff-41ee-8c3a-39b9561eba98,2018-11-03 04:00:00.987
231,31380000,0,3d1daf3e-201c-43b5-a7c7-76427f644a83.extra_data.json,-1,401.81985,80912,jQfnryI8/B,2017-01-27 03:41:55.168,420000,1485388800000,5392813,com.sec.android.app.shealth,5473725,7148.1387,0,9024,3d1daf3e-201c-43b5-a7c7-76427f644a83,2017-01-26 08:01:40.592
232,27420000,115,3d2f4769-bed8-4f7c-b56f-a81570b4e59f.extra_data.json,60,375.4399,95445,jQfnryI8/B,2016-08-23 04:03:08.185,840000,1471824000000,4088358,com.sec.android.app.shealth,4183803,5893.409000000001,0,7488,3d2f4769-bed8-4f7c-b56f-a81570b4e59f,2016-08-22 07:00:07.189
233,17700000,0,3d4cad54-7729-462a-88f5-502657cb4dd2.extra_data.json,-1,576.3518,11600,jQfnryI8/B,2018-01-06 20:02:11.904,3154306,1515110400000,2720585,com.sec.android.app.shealth,6786491,2906.15,4054306,6007,3d4cad54-7729-462a-88f5-502657cb4dd2,2018-01-05 05:00:01.316
234,25500000,0,3dd36f9c-627e-488f-9a4a-9a63dfc78585.extra_data.json,-1,202.73102,5600,jQfnryI8/B,2018-02-28 18:20:01.930,120000,1519689600000,3236801,com.sec.android.app.shealth,3242401,3463.002,0,4923,3dd36f9c-627e-488f-9a4a-9a63dfc78585,2018-02-27 05:01:21.321
235,25800000,0,3debbf47-f682-4f23-b95c-c76af18a641b.extra_data.json,-1,516.85004,20237,jQfnryI8/B,2018-07-01 11:40:17.593,1800000,1530316800000,3992840,com.sec.android.app.shealth,5813077,4501.4785,1800000,6071,3debbf47-f682-4f23-b95c-c76af18a641b,2018-06-30 04:00:01.152
236,21060000,0,3df83654-827c-4f9d-a8b9-0384f9ba3acb.extra_data.json,-1,818.6645,1784118,jQfnryI8/B,2018-07-15 17:23:56.927,1766375,1531440000000,2923820,com.sec.android.app.shealth,5907938,8373.065,1200000,8420,3df83654-827c-4f9d-a8b9-0384f9ba3acb,2018-07-13 04:00:00.630
237,32040000,0,3e28585e-7d5c-498a-b6e5-e0ba7d6cb8f1.extra_data.json,-1,261.57004,5082,jQfnryI8/B,2017-09-13 02:08:26.459,1200000,1505174400000,3708786,com.sec.android.app.shealth,3713868,4962.07,0,6291,3e28585e-7d5c-498a-b6e5-e0ba7d6cb8f1,2017-09-12 04:15:00.296
238,18720000,0,3e715259-3571-4a27-90ac-c92df2524763.extra_data.json,-1,748.7426,84429,jQfnryI8/B,2018-01-25 12:18:09.381,849958,1516752000000,10850478,com.sec.android.app.shealth,10934907,12708.16,0,17349,3e715259-3571-4a27-90ac-c92df2524763,2018-01-24 05:00:00.658
239,31020000,0,3ed2d051-7fb2-4680-bccb-565f07d97a10.extra_data.json,-1,127.79999,7600,jQfnryI8/B,2017-01-04 07:15:01.370,180000,1483401600000,1968227,com.sec.android.app.shealth,1975827,2349.6794,0,3014,3ed2d051-7fb2-4680-bccb-565f07d97a10,2017-01-03 08:01:31.451
240,18660000,0,3edff0d9-b0e6-484b-aec5-9f84bacd7062.extra_data.json,-1,427.69882,12390,jQfnryI8/B,2018-04-30 11:44:26.584,1800000,1524960000000,2684919,com.sec.android.app.shealth,4497309,3003.3796,1800000,4159,3edff0d9-b0e6-484b-aec5-9f84bacd7062,2018-04-29 04:00:01.013
241,23280000,0,3f2c038f-7974-4a7d-b415-773e26d212a1.extra_data.json,-1,213.00897,4401,jQfnryI8/B,2018-06-06 11:29:17.662,240000,1528156800000,3264028,com.sec.android.app.shealth,3268429,3834.3523,0,5023,3f2c038f-7974-4a7d-b415-773e26d212a1,2018-06-05 04:00:00.546
242,23580000,0,3f3f765a-fdf0-49ca-8b01-8befcb4d88f0.extra_data.json,-1,62.31001,15944,jQfnryI8/B,2017-11-11 01:55:01.319,120000,1510272000000,895512,com.sec.android.app.shealth,911456,1067.02,0,1387,3f3f765a-fdf0-49ca-8b01-8befcb4d88f0,2017-11-10 05:15:01.248
243,25440000,0,3fbaee7c-98c5-44ca-93b5-7365e9387414.extra_data.json,-1,331.08997,36330,jQfnryI8/B,2017-06-13 00:15:01.335,780000,1497225600000,4291151,com.sec.android.app.shealth,4327481,5773.129,0,7389,3fbaee7c-98c5-44ca-93b5-7365e9387414,2017-06-12 04:00:36.399
244,26340000,0,40ccbab7-c1e7-4af2-8a8f-48bc13458844.extra_data.json,-1,627.24,26635,jQfnryI8/B,2017-10-09 23:41:01.410,1080000,1507507200000,9120437,com.sec.android.app.shealth,9147072,11903.983999999999,0,15122,40ccbab7-c1e7-4af2-8a8f-48bc13458844,2017-10-09 04:15:02.107
245,23700000,0,40e88d10-f983-4fa5-a8a1-2dfbefb1306b.extra_data.json,-1,447.18,234231,jQfnryI8/B,2018-09-10 00:56:56.366,360000,1536278400000,5564707,com.sec.android.app.shealth,5798938,7545.1973,0,9477,40e88d10-f983-4fa5-a8a1-2dfbefb1306b,2018-09-07 05:24:26.591
246,24060000,0,40f5f330-8965-4ce0-8069-195569b7c84a.extra_data.json,-1,406.44,45289,jQfnryI8/B,2017-07-15 00:15:01.493,660000,1499990400000,5384567,com.sec.android.app.shealth,5429856,7487.9917,0,9431,40f5f330-8965-4ce0-8069-195569b7c84a,2017-07-14 04:00:00.319
247,28860000,0,4133a8c0-a27e-48c5-ab80-4d1dd837755d.extra_data.json,-1,135.71,30688,jQfnryI8/B,2017-11-04 21:49:18.481,180000,1509753600000,1884426,com.sec.android.app.shealth,1915114,2435.9702,0,2974,4133a8c0-a27e-48c5-ab80-4d1dd837755d,2017-11-04 04:00:00.642
248,29160000,0,4138ca42-b214-4e26-88a7-58a395b0f1a6.extra_data.json,-1,268.74002,24485,jQfnryI8/B,2017-11-02 00:09:57.417,540000,1509494400000,3497821,com.sec.android.app.shealth,3522306,4685.6196,0,6079,4138ca42-b214-4e26-88a7-58a395b0f1a6,2017-11-01 04:00:01.562
249,22320000,0,41638486-2b00-4cf3-8e2f-34fc531eb36e.extra_data.json,-1,594.07983,95414,jQfnryI8/B,2018-02-08 10:29:35.997,1022536,1517961600000,8500468,com.sec.android.app.shealth,8595882,10102.285,0,13513,41638486-2b00-4cf3-8e2f-34fc531eb36e,2018-02-07 06:38:07.336
250,38280000,0,426b68a2-8e87-4a97-917a-779a86ccb4ed.extra_data.json,-1,750.78986,112770,jQfnryI8/B,2017-09-10 23:15:00.467,1080000,1505001600000,10218540,com.sec.android.app.shealth,10331310,14095.673,0,17512,426b68a2-8e87-4a97-917a-779a86ccb4ed,2017-09-10 04:00:31.293
251,12660000,121,42ae60f4-a1f1-4f38-bc9f-3fefa8b8d85e.extra_data.json,60,368.3582,19813,jQfnryI8/B,2018-09-21 23:52:43.045,752508,1537401600000,3816112,com.sec.android.app.shealth,4435925,4620.7363,600000,6602,42ae60f4-a1f1-4f38-bc9f-3fefa8b8d85e,2018-09-20 04:59:08.014
252,24900000,210,42e9b70a-ba02-4259-a651-664601808945.extra_data.json,60,756.43787,3139,jQfnryI8/B,2018-11-07 18:00:18.242,3588182,1541376000000,1645374,com.sec.android.app.shealth,7600479,1810.7422,5951966,3884,42e9b70a-ba02-4259-a651-664601808945,2018-11-05 05:01:15.142
253,31140000,0,42ed27ec-b35e-4ad6-b008-518b8cfbdeb3.extra_data.json,-1,13.120001,800,jQfnryI8/B,2017-08-28 22:33:10.064,46023,1503878400000,198766,com.sec.android.app.shealth,199566,232.06001,0,300,42ed27ec-b35e-4ad6-b008-518b8cfbdeb3,2017-08-28 04:00:00.424
254,36060000,0,4302bf0b-aa33-48f4-988d-b5d1ec4ae42a.extra_data.json,-1,309.38007000000005,27880,jQfnryI8/B,2016-11-08 05:35:00.713,480000,1478476800000,4254921,com.sec.android.app.shealth,4282801,5434.97,0,7003,4302bf0b-aa33-48f4-988d-b5d1ec4ae42a,2016-11-07 08:00:01.920
255,24960000,0,434e285a-631b-4e2c-bf79-e7bcef162c5f.extra_data.json,-1,320.46002000000004,18119,jQfnryI8/B,2017-06-10 01:23:45.431,660000,1496966400000,4342203,com.sec.android.app.shealth,4360322,5577.1113,0,7265,434e285a-631b-4e2c-bf79-e7bcef162c5f,2017-06-09 04:00:28.345
256,25980000,0,43aa551d-7119-4ecf-8f28-d6b6f6a98e27.extra_data.json,-1,272.86,11439,jQfnryI8/B,2017-08-11 23:29:28.030,660000,1502409600000,3661801,com.sec.android.app.shealth,3673240,4724.9297,0,6158,43aa551d-7119-4ecf-8f28-d6b6f6a98e27,2017-08-11 04:00:00.499
257,26340000,0,43d7e5d9-81f7-4ed2-aaf9-723aaff62e22.extra_data.json,-1,306.4699,25098,jQfnryI8/B,2017-09-15 02:29:33.524,540000,1505347200000,4318413,com.sec.android.app.shealth,4343511,5869.821999999999,0,7327,43d7e5d9-81f7-4ed2-aaf9-723aaff62e22,2017-09-14 04:00:03.673
258,22140000,0,43f59a9d-4b24-4795-acf4-3fedc4a3b9cf.extra_data.json,-1,496.94985999999994,55033,jQfnryI8/B,2017-05-11 02:25:33.687,660000,1494374400000,6659951,com.sec.android.app.shealth,6714984,8843.28,0,11451,43f59a9d-4b24-4795-acf4-3fedc4a3b9cf,2017-05-10 04:00:01.963
259,28320000,0,4433e0c5-01b1-48ce-a8c9-3e8950a0ede0.extra_data.json,-1,66.27999,11200,jQfnryI8/B,2017-10-13 01:55:00.316,120000,1507766400000,968454,com.sec.android.app.shealth,979654,1217.8501,0,1486,4433e0c5-01b1-48ce-a8c9-3e8950a0ede0,2017-10-12 04:00:50.789
260,28500000,0,44b791c0-cf80-4bdf-b39f-905ed7e42a35.extra_data.json,-1,200.9,11505,jQfnryI8/B,2017-01-23 03:22:15.512,660000,1485043200000,2942323,com.sec.android.app.shealth,2953828,3664.9404,0,4786,44b791c0-cf80-4bdf-b39f-905ed7e42a35,2017-01-22 08:00:03.363
261,18060000,150,4584fd84-0aaa-4f89-aba0-72195f07401e.extra_data.json,60,420.1312,8560,jQfnryI8/B,2018-12-04 14:35:04.660,1940163,1543795200000,3539342,com.sec.android.app.shealth,5488065,4020.8945,1940163,5975,4584fd84-0aaa-4f89-aba0-72195f07401e,2018-12-03 05:18:19.158
262,22440000,131,465738bc-1953-4a27-9e9c-ea81adbfad73.extra_data.json,60,396.8767,1341,jQfnryI8/B,2018-09-26 14:21:50.427,2950000,1537833600000,1952750,com.sec.android.app.shealth,4807840,2278.3984,2853749,4309,465738bc-1953-4a27-9e9c-ea81adbfad73,2018-09-25 04:01:19.605
