,longest_idle_time,score,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,active_time,distance,others_time,step_count,create_time
640,12000000,118,60,358.8918,8684,jQfnryI8/B,2018-12-14 12:42:04.761,3278064,1544572800000,1074672,4320453,1217.2482,3237097,3355,2018-12-12 05:00:02.205
641,24660000,0,-1,306.1099200000001,37734,jQfnryI8/B,2017-03-01 06:28:22.542,180000,1488240000000,4524629,4562363,5628.03,0,6994,2017-02-28 08:00:03.129
642,31320000,0,-1,380.32,472984,jQfnryI8/B,2017-03-08 02:53:19.685,540000,1488844800000,5184156,5665151,7940.8906,8011,9652,2017-03-07 05:00:03.435
643,19860000,243,60,709.83453,937953,jQfnryI8/B,2018-10-05 21:51:02.902,1169274,1538524800000,7900681,8838634,10826.726,0,14013,2018-10-03 04:01:47.872
644,16980000,0,-1,407.14008,85214,jQfnryI8/B,2017-07-20 02:04:53.364,660000,1500422400000,5130606,5215820,7356.800999999998,0,9080,2017-07-19 04:00:01.422
645,25440000,146,60,433.43893,0,jQfnryI8/B,2018-10-27 18:16:06.848,3713121,1540512000000,1629930,5343051,1767.6536,3713121,3383,2018-10-26 07:49:13.417
646,36540000,0,-1,92.95999,33251,jQfnryI8/B,2017-11-24 02:34:59.867,180000,1511395200000,1219895,1253146,1652.8602,0,2050,2017-11-23 05:00:34.686
647,34020000,0,-1,354.08008,58075,jQfnryI8/B,2016-09-13 02:53:01.363,420000,1473638400000,4527076,4585151,6184.03,0,7854,2016-09-12 07:00:07.103
648,28320000,0,-1,340.95987,20803,jQfnryI8/B,2017-01-31 04:57:04.489,480000,1485734400000,4635415,4656218,5951.5430000000015,0,7696,2017-01-30 08:14:59.356
649,11520000,0,-1,443.2699,45859,jQfnryI8/B,2018-05-22 14:54:27.487,180000,1526774400000,6310067,6355926,7891.441,0,10059,2018-05-20 04:00:00.984
650,18960000,0,-1,592.6609,101414,jQfnryI8/B,2018-02-09 09:35:00.668,1800000,1518048000000,4146421,6047835,5031.335999999998,1800000,6798,2018-02-08 05:50:34.171
651,21240000,73,60,184.18004,13357,jQfnryI8/B,2018-12-06 13:25:58.559,240000,1543881600000,2671472,2684829,3177.327,0,4167,2018-12-04 05:01:17.689
652,24120000,0,-1,541.5251,6400,jQfnryI8/B,2018-06-19 21:44:04.733,1492628,1529280000000,4838209,6044609,5515.4756,1200000,8900,2018-06-18 04:00:00.428
653,29280000,0,-1,385.82007,110161,jQfnryI8/B,2017-10-31 00:11:26.691,600000,1509321600000,4760069,4870230,6588.8013,0,8316,2017-10-30 04:00:01.407
654,19500000,0,-1,903.5903,50462,jQfnryI8/B,2018-01-23 14:55:18.155,4001520,1516579200000,7893631,11945613,9233.348,4001520,14520,2018-01-22 05:00:00.586
655,12720000,0,-1,532.58,240436,jQfnryI8/B,2017-04-30 01:03:17.018,600000,1493424000000,7217846,7458282,9738.44,0,11701,2017-04-29 04:00:02.112
656,49440000,145,60,537.52,489296,jQfnryI8/B,2016-07-22 04:59:41.209,660000,1469059200000,4797033,5286329,7915.928000000001,0,9564,2016-07-21 07:00:37.695
657,25020000,0,-1,369.35004,451025,jQfnryI8/B,2016-06-25 14:40:09.046,900000,1464739200000,4936074,5387099,7621.2686,0,9314,2016-06-25 14:40:09.046
658,36420000,0,-1,130.90001,71231,jQfnryI8/B,2016-06-25 14:40:09.250,180000,1464912000000,2271756,2342987,2791.13,0,3617,2016-06-25 14:40:09.250
659,27240000,0,-1,350.2600700000001,46045,jQfnryI8/B,2017-02-28 06:13:46.286,420000,1488153600000,4918095,4964140,6313.15,0,7841,2017-02-27 08:00:23.076
660,32400000,110,60,308.60995,36640,jQfnryI8/B,2016-08-11 06:07:32.078,480000,1470787200000,4006423,4043063,5269.9297,0,6815,2016-08-10 07:00:00.423
661,15119999,0,-1,176.85995,18399,jQfnryI8/B,2017-05-01 11:35:00.114,120000,1493510400000,2547732,2566131,3154.9001,0,3953,2017-04-30 04:00:50.418
662,20520000,0,-1,344.75995,40105,jQfnryI8/B,2016-12-06 05:35:00.529,480000,1480896000000,4645885,4685990,6109.85,0,7859,2016-12-05 08:02:34.807
663,30720000,0,-1,77.37,6800,jQfnryI8/B,2017-12-09 00:25:09.637,120000,1512691200000,1143178,1149978,1406.4601,0,1752,2017-12-08 06:25:58.092
664,16380000,0,-1,301.76993,41016,jQfnryI8/B,2017-04-11 01:17:05.170,420000,1491782400000,4204790,4245806,5199.5909999999985,0,6760,2017-04-10 04:00:01.624
665,37560000,0,-1,581.7802,778862,jQfnryI8/B,2016-07-03 06:15:00.560,660000,1467417600000,5706044,6484906,9547.269,0,11197,2016-07-02 07:00:00.690
666,27960000,0,-1,174.55998,69633,jQfnryI8/B,2017-12-02 01:44:42.800,240000,1512086400000,2224029,2293662,3089.75,0,3806,2017-12-01 05:58:03.273
667,65160000,88,60,367.49988,328694,jQfnryI8/B,2016-08-24 03:10:48.790,360000,1471132800000,2904327,3233021,5121.0596,0,6169,2016-08-14 07:00:00.329
668,19740000,0,-1,615.45123,62253,jQfnryI8/B,2018-01-28 12:26:28.695,1800000,1517011200000,5050181,6912434,6285.2373,1800000,8281,2018-01-27 05:00:00.695
669,19200000,313,60,1026.5496,684627,jQfnryI8/B,2016-08-28 05:41:07.132,720000,1472256000000,10656040,11340667,15842.512,0,19385,2016-08-27 07:00:00.617
670,26100000,0,-1,277.19,76900,jQfnryI8/B,2017-10-10 23:35:01.426,660000,1507593600000,3220509,3297409,4691.33,0,5887,2017-10-10 04:00:05.570
671,23400000,0,-1,261.54843,3778,jQfnryI8/B,2018-03-07 13:10:17.404,945669,1520294400000,3781671,3785449,4292.564,0,5922,2018-03-06 05:00:00.924
672,26400000,0,-1,1206.0157,53705,jQfnryI8/B,2018-08-22 17:17:53.861,1530813,1534809600000,18069639,18123344,20739.041,0,28381,2018-08-20 22:32:24.177
673,34920000,0,-1,245.93994,17925,jQfnryI8/B,2017-08-25 02:40:15.592,720000,1503532800000,3528142,3546067,4610.8809999999985,0,5791,2017-08-24 04:00:00.796
674,20640000,0,-1,668.7758,18815,jQfnryI8/B,2018-04-25 12:26:50.641,2344638,1524528000000,5269809,7759605,5808.0503,2470981,8540,2018-04-24 04:30:30.980
675,27120000,0,-1,294.4,25085,jQfnryI8/B,2016-11-22 06:13:21.295,1440000,1479686400000,4052267,4077352,5029.4087,0,6531,2016-11-21 08:00:01.989
676,25920000,0,-1,325.25995,21283,jQfnryI8/B,2017-10-16 23:43:13.499,660000,1508112000000,4445667,4466950,5701.9116,0,7392,2017-10-16 04:15:01.322
677,24060000,0,-1,833.7814,2022341,jQfnryI8/B,2018-06-27 01:08:43.887,2344678,1529884800000,6196210,8218551,13064.877,0,14618,2018-06-25 04:00:05.866
678,29639999,0,-1,4.2,0,jQfnryI8/B,2017-05-26 11:33:14.976,29348,1495670400000,66033,66033,80.049995,0,99,2017-05-25 04:15:00.792
679,27840000,0,-1,473.32996,52450,jQfnryI8/B,2017-03-18 03:08:26.854,420000,1489708800000,6596304,6648754,8497.127,0,10719,2017-03-17 04:00:03.336
680,33300000,0,-1,142.81001,1891,jQfnryI8/B,2016-12-31 05:36:37.606,360000,1483056000000,2164061,2165952,2679.9902,0,3428,2016-12-30 08:00:03.019
681,25680000,0,-1,333.61,29352,jQfnryI8/B,2017-10-25 00:34:59.791,600000,1508803200000,4348913,4378265,5837.13,0,7482,2017-10-24 04:00:02.704
682,20880000,0,-1,629.1329,51293,jQfnryI8/B,2018-04-10 12:52:49.010,865384,1523232000000,9470709,9522002,11101.279,0,15053,2018-04-09 04:00:00.709
683,33240000,0,-1,59.28,30400,jQfnryI8/B,2016-07-17 05:55:00.336,60000,1468627200000,737672,768072,1012.7901,0,1212,2016-07-16 07:00:01.328
684,31020000,0,-1,146.51,5504,jQfnryI8/B,2017-10-24 00:41:10.947,240000,1508716800000,2151862,2157366,2781.3806,0,3461,2017-10-23 04:15:02.460
685,28320000,0,-1,168.46,85730,jQfnryI8/B,2017-09-04 01:31:04.151,480000,1504396800000,2086029,2171759,3061.63,0,3735,2017-09-03 04:00:00.949
686,54000000,0,-1,71.13000500000003,10000,jQfnryI8/B,2017-11-08 01:13:16.995,60000,1510012800000,1045159,1055159,1297.7202,0,1592,2017-11-07 05:14:59.375
687,29760000,0,-1,546.4307,9763,jQfnryI8/B,2017-12-31 16:07:18.844,960000,1514592000000,8399635,8409398,9328.868,0,13608,2017-12-30 08:00:00.511
688,22560000,0,-1,545.4688,400,jQfnryI8/B,2018-06-18 22:05:58.676,1817466,1529107200000,8095592,8095992,9645.388,0,13004,2018-06-16 04:00:00.563
689,67620000,0,-1,1.6299999,0,jQfnryI8/B,2017-10-08 22:55:02.114,26013,1507420800000,26013,26013,29.099998,0,39,2017-10-08 04:15:00.121
690,13019999,0,-1,345.25876,20000,jQfnryI8/B,2018-01-26 14:02:15.235,2020564,1516838400000,2579272,4619836,2822.6597,2020564,5087,2018-01-25 06:48:58.871
691,23280000,0,-1,402.07996,60706,jQfnryI8/B,2017-08-05 02:15:00.289,720000,1501804800000,5286146,5346852,7120.4995,0,9050,2017-08-04 04:00:01.162
692,27900000,150,60,410.00003,43353,jQfnryI8/B,2016-07-15 06:08:19.762,1620000,1468454400000,5420512,5463865,7225.9595,0,9322,2016-07-14 07:01:04.183
693,27000000,176,60,436.4655,4436,jQfnryI8/B,2018-12-31 14:49:42.521,853416,1545955200000,5792818,6442254,6551.0283,645000,9136,2018-12-28 05:02:14.528
694,25980000,60,60,140.18999,0,jQfnryI8/B,2018-10-09 20:36:47.764,60000,1538956800000,2213773,2213773,2402.3232,0,3319,2018-10-08 04:00:03.707
695,28260000,0,-1,151.22,21962,jQfnryI8/B,2017-12-16 12:16:02.241,120000,1513296000000,2205804,2227766,2673.2195,0,3433,2017-12-15 05:00:00.680
696,25620000,0,-1,117.259995,32800,jQfnryI8/B,2016-06-25 14:40:09.155,60000,1464825600000,2151015,2183815,2538.4402,0,3322,2016-06-25 14:40:09.155
697,23820000,0,-1,313.38992,35774,jQfnryI8/B,2017-02-04 06:47:38.163,720000,1486080000000,4584996,4620770,5785.73,0,7380,2017-02-03 08:00:01.713
698,33840000,0,-1,244.84006,33391,jQfnryI8/B,2017-03-18 23:43:50.008,180000,1489795200000,3563293,3596684,4464.03,0,5566,2017-03-18 04:01:07.774
699,19920000,0,-1,612.3886,47830,jQfnryI8/B,2018-05-22 14:54:27.110,1621322,1526688000000,9230744,9278574,11103.838,0,14405,2018-05-19 04:00:00.924
700,13080000,0,-1,350.3499,4026,jQfnryI8/B,2018-05-30 12:16:54.886,1800000,1527552000000,1527375,3331401,1710.203,1800000,2317,2018-05-29 05:30:37.055
701,27960000,126,60,339.91,38730,jQfnryI8/B,2016-07-06 05:48:07.621,600000,1467676800000,4603842,4642572,6152.29,0,7788,2016-07-05 07:00:09.633
702,47340000,0,-1,110.71001,22735,jQfnryI8/B,2016-11-18 05:35:00.735,120000,1479340800000,1525004,1547739,1891.8102,0,2379,2016-11-17 08:00:01.203
703,32460000,60,60,159.62997,26800,jQfnryI8/B,2016-08-22 06:51:05.200,300000,1471737600000,2171272,2198072,2807.0798,0,3554,2016-08-21 07:00:07.519
704,20280000,0,-1,101.37,10400,jQfnryI8/B,2017-09-20 01:15:01.300,360000,1505779200000,1429111,1439511,1906.14,0,2351,2017-09-19 04:15:00.329
705,39840000,0,-1,573.50995,121132,jQfnryI8/B,2017-08-14 02:10:27.695,1020000,1502582400000,7741090,7862222,10767.813,0,13266,2017-08-13 04:15:01.016
706,23940000,0,-1,786.9002,141972,jQfnryI8/B,2017-06-04 02:02:39.896,1080000,1496448000000,11146944,11288916,14441.155,0,18187,2017-06-03 04:00:00.854
707,15060000,148,60,563.33905,3951,jQfnryI8/B,2018-11-17 15:49:33.952,2700000,1542326400000,2658678,5362629,3138.0170000000007,2700000,4166,2018-11-16 05:03:09.064
708,32280000,0,-1,98.45998,40000,jQfnryI8/B,2016-08-08 06:15:01.547,60000,1470528000000,1219883,1259883,1647.53,0,1954,2016-08-07 07:01:08.087
709,32640000,156,60,414.39978,72056,jQfnryI8/B,2016-09-11 05:15:00.373,540000,1473465600000,5604536,5676592,7499.142,0,9196,2016-09-10 07:14:15.998
710,39419999,0,-1,3.8,0,jQfnryI8/B,2017-07-21 12:31:16.374,13340,1500508800000,59363,59363,68.72,0,89,2017-07-20 04:01:11.893
711,25380000,0,-1,497.82162,34767,jQfnryI8/B,2018-06-07 11:49:01.409,702187,1528243200000,6982595,7017362,8889.468,0,11397,2018-06-06 04:00:00.446
712,21660000,0,-1,1363.5320000000004,6655,jQfnryI8/B,2018-07-23 15:05:12.790,8271533,1532131200000,991062,9269250,47439.723,8271533,2073,2018-07-21 04:00:01.122
713,27480000,0,-1,157.47005,34377,jQfnryI8/B,2017-12-09 22:15:01.806,300000,1512777600000,2156877,2191254,2827.1897,0,3500,2017-12-09 05:00:01.915
714,52860000,0,-1,316.83,58161,jQfnryI8/B,2017-07-16 22:45:00.193,480000,1500163200000,4384995,4443156,6027.8794,0,7292,2017-07-16 04:00:12.141
715,22140000,125,60,340.31998,62940,jQfnryI8/B,2016-10-20 04:55:00.648,360000,1476835200000,4481562,4544502,5978.8105,0,7481,2016-10-19 07:00:01.316
716,13680000,0,-1,672.1846,18449,jQfnryI8/B,2018-04-18 11:10:06.929,4268109,1523664000000,4474011,8759312,5171.8184,4266852,8731,2018-04-14 04:00:00.667
717,33000000,0,-1,62.239998,6000,jQfnryI8/B,2017-02-05 04:35:00.134,120000,1486166400000,898419,904419,1102.09,0,1376,2017-02-04 08:00:01.902
718,29940000,116,60,344.16,373411,jQfnryI8/B,2016-07-02 06:55:01.482,240000,1467331200000,3852399,4225810,6002.8003,0,6863,2016-07-01 07:15:01.197
719,20880000,0,-1,782.5298,110561,jQfnryI8/B,2018-02-06 10:39:48.599,1822624,1517788800000,7928443,9861628,9712.542,1822624,14033,2018-02-05 05:20:56.139
720,43620000,0,-1,2.73,0,jQfnryI8/B,2017-10-18 23:40:44.053,16008,1508284800000,42021,42021,50.49,0,63,2017-10-18 04:15:00.344
721,18240000,56,60,137.53,8119,jQfnryI8/B,2018-12-26 19:29:00.447,240000,1545696000000,2089385,2097504,2421.501,0,3220,2018-12-25 05:00:00.671
722,21000000,0,-1,456.9854,39952,jQfnryI8/B,2018-05-01 10:57:07.881,630046,1525046400000,6277504,6317456,7584.915,0,10344,2018-04-30 04:00:37.615
724,21660000,0,-1,387.52722,3437,jQfnryI8/B,2018-03-30 16:07:36.190,2372000,1522281600000,2486378,3989815,2948.1965,1500000,4824,2018-03-29 04:59:57.853
725,21300000,0,-1,510.95917,122103,jQfnryI8/B,2018-08-19 04:27:17.862,842776,1534464000000,7101797,7223900,8926.695,0,11426,2018-08-17 12:49:47.668
726,18780000,0,-1,1061.7324,73778,jQfnryI8/B,2018-07-16 15:01:26.186,5303420,1531612800000,4953899,10331097,31557.379,5303420,8811,2018-07-15 04:00:00.722
727,26280000,0,-1,423.65005,13668,jQfnryI8/B,2017-08-03 00:35:00.159,660000,1501632000000,5901304,5914972,7792.729,0,9965,2017-08-02 04:00:01.201
728,33840000,0,-1,726.12854,2056487,jQfnryI8/B,2016-10-01 04:41:30.624,2062624,1475193600000,3397900,5454387,10174.323,0,10705,2016-09-30 07:01:01.644
729,12000000,0,-1,974.7318,25200,jQfnryI8/B,2018-02-19 21:30:39.755,4812657,1518912000000,8658257,13496114,9446.116,4812657,15633,2018-02-18 05:30:27.341
730,37080000,0,-1,72.87,19354,jQfnryI8/B,2017-01-09 06:06:07.582,300000,1483833600000,931956,951310,1295.38,0,1646,2017-01-08 08:00:01.536
731,20700000,0,-1,485.91995,49013,jQfnryI8/B,2017-12-23 15:53:08.997,1980000,1513900800000,6946339,6995352,8479.489,0,11375,2017-12-22 08:00:00.745
732,19440000,0,-1,462.35645,6800,jQfnryI8/B,2018-03-04 11:45:24.764,1774335,1520035200000,7154792,7161592,7669.713000000002,0,11325,2018-03-03 05:54:00.554
733,21300000,0,-1,596.6702,101376,jQfnryI8/B,2017-03-02 03:04:38.906,360000,1488326400000,8584579,8685955,10758.052,0,13423,2017-03-01 08:15:00.005
734,34140000,40,60,95.6,6000,jQfnryI8/B,2016-09-06 21:56:43.960,60000,1473120000000,1472676,1478676,1795.88,0,2250,2016-09-06 07:01:59.885
735,25020000,0,-1,327.53995,65210,jQfnryI8/B,2017-02-09 05:49:39.745,480000,1486512000000,4313223,4378433,5903.7593,0,7336,2017-02-08 08:00:01.616
736,36780000,228,60,610.35004,70155,jQfnryI8/B,2016-09-12 04:34:51.085,1320000,1473552000000,8210785,8280940,10626.66,0,13798,2016-09-11 07:15:00.223
737,26820000,0,-1,191.73001,55185,jQfnryI8/B,2018-07-03 11:56:39.618,180000,1530403200000,2596066,2651251,3324.0398,0,4134,2018-07-01 05:03:11.402
738,23160000,0,-1,490.13998,56796,jQfnryI8/B,2017-09-23 01:14:44.972,660000,1506038400000,6636268,6693064,8973.539,0,11351,2017-09-22 04:03:46.218
739,30960000,0,-1,456.3876,15945,jQfnryI8/B,2017-12-28 16:50:28.128,658719,1514332800000,7072432,7088377,8042.7715,0,10986,2017-12-27 09:36:05.045
740,32520000,0,-1,176.66006000000004,23241,jQfnryI8/B,2017-03-04 03:10:56.517,240000,1488499200000,3410700,3433941,4245.1396,0,5443,2017-03-03 05:00:05.215
741,30360000,0,-1,42.32999,4400,jQfnryI8/B,2017-07-26 01:33:52.566,120000,1500940800000,557552,561952,680.1299,0,855,2017-07-25 04:00:01.486
742,18660000,0,-1,491.16116,43147,jQfnryI8/B,2018-03-21 09:53:49.422,902222,1521417600000,6817008,6860155,8274.253,0,10938,2018-03-19 04:00:00.617
743,24900000,0,-1,392.4699700000001,30738,jQfnryI8/B,2017-08-19 01:35:01.708,780000,1503014400000,5352348,5383086,7027.922,0,9031,2017-08-18 04:00:48.707
744,22020000,188,60,545.8068,8400,jQfnryI8/B,2018-11-25 16:42:02.402,4336865,1543017600000,2493400,6838665,2869.268,4336865,5254,2018-11-24 11:10:40.721
745,13080000,0,-1,607.41125,14412,jQfnryI8/B,2018-03-24 10:08:08.550,1880954,1521763200000,9090061,9104473,10870.693,0,14808,2018-03-23 04:00:00.692
746,17460000,91,60,228.06107000000003,22703,jQfnryI8/B,2018-10-04 00:21:15.173,180000,1538352000000,3306298,3329001,3983.5938,0,5174,2018-10-01 04:01:42.011
747,21840000,0,-1,954.71436,45540,jQfnryI8/B,2018-08-20 18:02:47.009,1959909,1534636800000,14391723,14437263,16436.793,0,22417,2018-08-19 04:27:07.584
748,32520000,73,60,205.53998,12391,jQfnryI8/B,2016-09-22 02:14:07.291,420000,1474416000000,2666078,2678469,3464.2495,0,4554,2016-09-21 07:00:30.481
749,22260000,0,-1,478.63986,23534,jQfnryI8/B,2017-05-04 00:21:31.867,600000,1493769600000,6632116,6655650,8559.059000000001,0,11065,2017-05-03 04:00:46.124
750,33840000,0,-1,95.19001,68801,jQfnryI8/B,2016-07-04 03:20:55.579,60000,1467504000000,1059304,1128105,1422.4503,0,1771,2016-07-03 07:00:01.888
751,34380000,95,60,246.54001,11600,jQfnryI8/B,2016-07-12 05:21:42.649,480000,1468195200000,3438032,3449632,4399.98,0,5713,2016-07-11 07:00:05.110
752,21060000,0,-1,477.5499,114820,jQfnryI8/B,2016-06-25 14:40:09.380,480000,1464998400000,8973331,9088151,10545.621,0,14009,2016-06-25 14:40:09.380
753,20460000,0,-1,553.90247,24094,jQfnryI8/B,2018-06-20 12:37:47.103,951098,1529366400000,7587187,7611281,9246.306,0,12080,2018-06-19 04:00:00.463
754,17400000,0,-1,251.46095,16800,jQfnryI8/B,2018-02-24 12:20:53.026,120000,1519344000000,3955887,3972687,4312.7007,0,5997,2018-02-23 05:29:11.077
755,35400000,0,-1,66.07,3200,jQfnryI8/B,2016-09-24 03:24:36.789,60000,1474588800000,1021177,1024377,1218.0099,0,1539,2016-09-23 07:00:02.504
756,23760000,0,-1,310.33,32513,jQfnryI8/B,2017-04-29 00:59:48.557,360000,1493337600000,4500948,4533461,5741.710999999998,0,7391,2017-04-28 04:00:01.967
757,22620000,0,-1,573.2744,3600,jQfnryI8/B,2018-03-12 17:37:15.015,2698038,1520726400000,4861591,7563229,5619.568,2698038,9041,2018-03-11 05:00:00.543
758,33720000,0,-1,223.32996,20471,jQfnryI8/B,2016-11-21 03:55:01.878,360000,1479600000000,3044185,3064656,3892.9597,0,5075,2016-11-20 08:00:01.755
759,28320000,0,-1,300.58002,24173,jQfnryI8/B,2017-11-28 01:15:00.322,540000,1511740800000,3916548,3940721,5107.8784,0,6646,2017-11-27 07:31:20.666
760,33960000,0,-1,462.36993,25532,jQfnryI8/B,2016-10-29 04:20:30.740,1440000,1477612800000,6750817,6776349,8519.239,0,10864,2016-10-28 07:00:01.437
761,22560000,0,-1,378.39987,59961,jQfnryI8/B,2017-09-02 00:39:06.606,540000,1504224000000,4979154,5039115,6813.5205,0,8629,2017-09-01 04:00:00.519
762,23520000,173,60,487.8707,46393,jQfnryI8/B,2018-09-22 16:24:56.207,830430,1537488000000,4625194,6300845,5695.3975,1629258,8647,2018-09-21 04:04:36.344
763,27060000,0,-1,138.49998,46934,jQfnryI8/B,2017-08-22 23:15:00.328,120000,1503360000000,1911547,1958481,2427.7898,0,3013,2017-08-22 04:00:24.861
764,25620000,0,-1,313.4299,12116,jQfnryI8/B,2017-06-23 22:55:01.130,660000,1498176000000,4357543,4369659,5607.5903,0,7270,2017-06-23 04:03:32.041
765,25500000,0,-1,348.17007,103262,jQfnryI8/B,2017-12-15 03:52:42.314,540000,1513209600000,4576335,4679597,5937.8003,0,7560,2017-12-14 05:00:08.538
766,22800000,0,-1,767.2409,56419,jQfnryI8/B,2018-05-27 22:42:03.076,1477492,1527292800000,9436635,10101187,11594.72,608133,15485,2018-05-26 04:00:01.011
767,47700000,0,60,1.3399999,0,jQfnryI8/B,2016-09-08 04:15:00.368,10672,1473206400000,20677,20677,25.24,0,31,2016-09-07 07:02:01.658
768,35460000,46,60,142.41995,88000,jQfnryI8/B,2016-07-10 06:44:08.935,60000,1468022400000,1662771,1750771,2283.6006,0,2717,2016-07-09 07:00:01.073
769,15120000,0,-1,743.9715,44398,jQfnryI8/B,2018-04-19 00:16:47.653,2519025,1523923200000,7699932,10172608,9162.419,2428278,14168,2018-04-17 04:00:00.983
770,28560000,0,-1,440.8499,31637,jQfnryI8/B,2017-05-14 02:20:58.800,600000,1494633600000,6418079,6449716,7924.7104,0,10135,2017-05-13 04:02:14.810
771,27420000,0,-1,121.82999,7600,jQfnryI8/B,2017-03-14 01:35:02.029,120000,1489363200000,1780770,1788370,2222.0098,0,2762,2017-03-13 04:00:01.219
772,21960000,0,-1,550.3185,117136,jQfnryI8/B,2018-03-03 10:36:23.901,861298,1519948800000,7470535,7587671,9263.266,0,12360,2018-03-02 05:00:25.433
773,25980000,0,-1,441.15012,46164,jQfnryI8/B,2017-06-28 02:02:00.632,660000,1498521600000,5938498,5984662,7917.95,0,10128,2017-06-27 04:15:02.048
774,25920000,0,-1,438.18915,41055,jQfnryI8/B,2018-08-04 01:15:47.550,969461,1533168000000,5682985,6209026,6484.4175,484986,9347,2018-08-02 04:02:04.283
775,32640000,0,-1,597.4399400000002,13488,jQfnryI8/B,2016-12-04 00:59:50.314,1380000,1480723200000,8414634,8428122,11373.617,0,14685,2016-12-03 05:00:02.252
776,14640000,0,-1,354.41992,9743,jQfnryI8/B,2017-04-02 00:15:00.540,1020000,1491004800000,5297751,5307494,6464.691999999999,0,8302,2017-04-01 04:00:30.197
777,14640000,71,60,177.20897,10492,jQfnryI8/B,2018-12-11 13:17:49.583,300000,1544313600000,2631148,2641640,3164.4104,0,4082,2018-12-09 05:00:01.066
778,21780000,0,-1,563.6112,11312,jQfnryI8/B,2018-08-09 00:01:34.937,2857873,1533600000000,2528978,8147163,8039.286999999998,5606873,4100,2018-08-07 05:38:50.566
779,22200000,0,-1,404.97003,25656,jQfnryI8/B,2017-04-18 23:22:46.021,540000,1492473600000,5617361,5643017,7252.589,0,9310,2017-04-18 04:00:01.610
780,13200000,0,-1,510.48984,36143,jQfnryI8/B,2017-05-28 03:42:31.562,1200000,1495843200000,7438949,7475092,9350.009,0,11929,2017-05-27 04:14:59.894
781,31620000,113,60,283.94998,2400,jQfnryI8/B,2016-07-17 03:55:49.413,420000,1467936000000,4098002,4100402,5207.5503,0,6757,2016-07-08 07:01:47.742
782,34980000,81,60,231.82999,25946,jQfnryI8/B,2016-09-14 01:55:01.719,420000,1473724800000,2942812,2968758,3919.29,0,5079,2016-09-13 07:00:01.547
783,24360000,0,-1,568.8054,242153,jQfnryI8/B,2018-01-14 13:29:22.834,2403361,1515801600000,4538699,7184213,5817.9136,2403361,9009,2018-01-13 06:19:16.300
784,32880000,0,-1,354.57986,41099,jQfnryI8/B,2016-11-05 04:47:43.070,480000,1478217600000,4752296,4793395,6210.9507,0,8015,2016-11-04 07:00:01.533
785,12960000,0,-1,712.7085,15127,jQfnryI8/B,2018-01-30 13:16:49.843,2590914,1517184000000,6918299,9524340,7998.6094,2590914,14480,2018-01-29 05:00:00.707
786,48960000,0,-1,72.37999,17200,jQfnryI8/B,2016-11-06 23:21:43.931,120000,1478390400000,1013750,1030950,1277.5001,0,1590,2016-11-06 07:00:06.758
787,19560000,0,-1,638.4018599999998,82556,jQfnryI8/B,2018-05-04 10:45:47.329,634790,1525305600000,8952719,9035275,11087.798,0,14602,2018-05-03 04:00:02.318
788,30720000,0,-1,410.80984,72792,jQfnryI8/B,2017-01-21 07:29:15.728,480000,1484870400000,5425061,5497853,7031.0605,0,9070,2017-01-20 08:00:02.836
789,17880000,183,60,490.98337,33747,jQfnryI8/B,2018-11-20 12:47:42.717,832297,1542585600000,6657487,6691234,8023.2974,0,10689,2018-11-19 05:01:15.117
790,14160000,0,-1,634.7545,38471,jQfnryI8/B,2018-09-16 11:17:35.117,2770950,1536969600000,9170918,9209389,10827.987,0,14160,2018-09-15 04:02:52.763
791,26640000,0,-1,471.22012,41573,jQfnryI8/B,2017-06-01 02:12:19.244,840000,1496188800000,6275764,6317337,8369.911,0,10765,2017-05-31 04:01:00.620
792,48660000,0,-1,36.91,2421,jQfnryI8/B,2017-12-06 02:46:45.875,120000,1512432000000,524552,526973,673.4001,0,848,2017-12-05 06:51:58.819
793,27300000,0,-1,359.9001,42890,jQfnryI8/B,2016-10-27 05:25:22.823,420000,1477440000000,5009698,5052588,6330.121,0,8239,2016-10-26 07:00:01.683
794,21180000,111,60,440.07904,0,jQfnryI8/B,2018-10-04 00:21:15.344,2400000,1538438400000,1640123,4040123,1786.487,2400000,2499,2018-10-02 04:00:34.691
795,19680000,0,-1,400.22003,36650,jQfnryI8/B,2017-07-25 01:32:42.386,660000,1500854400000,5303563,5340213,7208.83,0,9198,2017-07-24 04:00:01.468
796,23820000,0,-1,496.6501,30074,jQfnryI8/B,2017-07-11 02:14:53.536,660000,1499644800000,6978921,7008995,9049.496,0,11597,2017-07-10 04:00:01.151
797,46200000,0,-1,130.06999,22800,jQfnryI8/B,2017-10-01 22:56:54.360,600000,1506816000000,1783048,1805848,2221.34,0,2850,2017-10-01 04:02:37.778
798,24300000,0,-1,356.86,19072,jQfnryI8/B,2017-04-25 02:36:14.219,840000,1492992000000,5013513,5032585,6363.77,0,8199,2017-04-24 04:00:01.340
799,14400000,0,-1,688.45087,28264,jQfnryI8/B,2018-04-23 11:38:28.130,2496115,1524096000000,6846903,9371282,8206.280999999999,2496115,13560,2018-04-19 04:00:00.914
800,27540000,0,-1,281.82996,8400,jQfnryI8/B,2017-04-15 02:14:04.371,1620000,1492128000000,4219666,4228066,5131.6187,0,6710,2017-04-14 04:00:02.823
