,heart_rate,deviceuuid,max,min,time_offset,local_start_time,local_end_time
6040,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-17 05:40:29.249,2018-10-17 05:40:29.249
6041,51.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 02:50:29.267,2018-08-24 02:50:29.267
6042,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-30 09:30:42.503,2018-10-30 09:30:42.503
6043,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-19 02:10:29.246,2018-12-19 02:10:29.246
6044,56.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-28 03:10:29.255,2018-08-28 03:10:29.255
6045,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 09:31:03.481,2018-05-31 09:31:03.481
6046,58.0,jQfnryI8/B,58.0,58.0,UTC-0400,2017-05-13 21:23:58.941,2017-05-13 21:24:05.235
6047,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-28 18:20:29.315,2018-06-28 18:20:29.315
6048,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-05 05:20:58.514,2018-09-05 05:20:58.514
6049,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-19 01:00:29.279,2018-09-19 01:00:29.279
6050,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-03 06:30:29.247,2018-09-03 06:30:29.247
6051,54.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-23 03:00:29.321,2018-08-23 03:00:29.321
6052,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-06 19:50:29.325,2018-11-06 19:50:29.325
6053,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 00:10:29.312,2018-07-22 00:10:29.312
6054,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-16 20:50:29.235,2018-06-16 20:50:29.235
6055,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-25 01:10:29.274,2018-11-25 01:10:29.274
6056,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-25 02:40:58.534,2018-10-25 02:40:58.534
6057,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-03 03:30:29.257,2018-09-03 03:30:29.257
6058,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-16 06:50:31.774,2018-08-16 06:50:31.774
6059,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-16 20:10:29.295,2018-11-16 20:10:29.295
6060,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-30 21:40:29.251,2018-08-30 21:40:29.251
6061,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-13 00:30:58.519,2018-07-13 00:30:58.519
6062,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-01 00:10:29.322,2018-06-01 00:10:29.322
6063,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-23 04:40:29.325,2018-10-23 04:40:29.325
6064,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 17:50:29.285,2018-11-17 17:50:29.285
6065,74.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-27 19:40:29.266,2018-08-27 19:40:29.266
6066,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 11:30:36.376,2018-08-12 11:30:36.376
6067,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-09 10:00:58.522,2018-12-09 10:00:58.522
6068,55.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-27 07:50:29.282,2018-08-27 07:50:29.282
6069,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 23:40:29.297,2018-12-05 23:40:29.297
6070,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 13:40:52.461,2018-11-17 13:40:52.461
6071,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-26 07:00:29.256,2018-06-26 07:00:29.256
6072,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-10 00:50:29.316,2018-08-10 00:50:29.316
6073,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-04 00:50:29.306,2018-08-04 00:50:29.306
6074,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-10 00:00:58.483,2018-12-10 00:00:58.483
6075,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-05 03:10:29.311,2018-09-05 03:10:29.311
6076,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-17 22:30:29.255,2018-08-17 22:30:29.255
6077,91.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-18 19:20:57.323,2018-12-18 19:20:57.323
6079,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-23 17:40:29.250,2018-10-23 17:40:29.250
6080,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 22:30:29.314,2018-07-12 22:30:29.314
6081,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-01 17:50:29.292,2018-08-01 17:50:29.292
6082,80.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-05 09:20:58.511,2018-11-05 09:20:58.511
6083,64.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-21 08:20:51.395,2018-08-21 08:20:51.395
6084,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-29 00:20:29.286,2018-08-29 00:20:29.286
6085,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-20 22:10:29.319,2018-09-20 22:10:29.319
6086,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-17 22:50:29.308,2018-09-17 22:50:29.308
6087,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-12 00:20:29.259,2018-10-12 00:20:29.259
6088,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 08:10:29.308,2018-10-07 08:10:29.308
6089,54.0,F/D7+hL5E5,54.0,54.0,UTC-0400,2018-07-07 13:00:00.000,2018-07-07 13:59:59.999
6090,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-18 17:30:29.244,2018-08-18 17:30:29.244
6091,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-10 10:01:07.287,2018-06-10 10:01:07.287
6092,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-05 03:50:29.246,2018-11-05 03:50:29.246
6093,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-16 22:50:29.256,2018-10-16 22:50:29.256
6094,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-26 03:50:29.304,2018-07-26 03:50:29.304
6095,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-03 20:40:29.253,2018-09-03 20:40:29.253
6096,48.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-24 04:10:29.307,2018-06-24 04:10:29.307
6097,81.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-22 20:30:34.126,2018-06-22 20:30:34.126
6098,64.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 09:20:29.325,2018-08-24 09:20:29.325
6099,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-08 00:00:29.304,2018-11-08 00:00:29.304
6100,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-14 04:10:29.277,2018-07-14 04:10:29.277
6101,79.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 21:00:40.035,2018-09-13 21:00:40.035
6102,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-26 02:40:29.297,2018-09-26 02:40:29.297
6103,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-25 21:20:29.271,2018-10-25 21:20:29.271
6104,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-12 04:00:29.301,2018-09-12 04:00:29.301
6105,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-08 15:41:11.143,2018-07-08 15:41:11.143
6106,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-15 13:40:29.258,2018-09-15 13:40:29.258
6107,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-05 00:30:29.269,2018-06-05 00:30:29.269
6108,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 23:40:29.278,2018-11-30 23:40:29.278
6109,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-27 07:50:29.253,2018-12-27 07:50:29.253
6110,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-05 14:01:17.771,2018-09-05 14:01:17.771
6111,89.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-01 08:00:51.373,2018-06-01 08:00:51.373
6112,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-15 00:10:29.236,2018-10-15 00:10:29.236
6113,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-04 23:10:29.269,2018-12-04 23:10:29.269
6114,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 02:10:29.237,2018-10-29 02:10:29.237
6115,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-30 00:30:29.274,2018-06-30 00:30:29.274
6116,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 05:00:29.313,2018-10-31 05:00:29.313
6117,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-18 06:10:29.286,2018-11-18 06:10:29.286
6118,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-15 21:30:29.314,2018-06-15 21:30:29.314
6119,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-18 05:00:51.459,2018-12-18 05:00:51.459
6120,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-01-06 12:01:08.143,2018-01-06 12:01:08.143
6121,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-09 12:50:29.318,2018-06-09 12:50:29.318
6122,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-02 21:10:29.271,2018-07-02 21:10:29.271
6123,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-04 02:00:29.273,2018-12-04 02:00:29.273
6124,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-01 15:30:29.272,2018-12-01 15:30:29.272
6125,85.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 18:12:29.996,2018-11-13 18:12:29.996
6126,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-16 05:00:58.541,2018-08-16 05:00:58.541
6127,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-23 10:20:53.193,2018-07-23 10:20:53.193
6128,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-11 03:20:29.304,2018-10-11 03:20:29.304
6129,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 05:10:29.251,2018-07-22 05:10:29.251
6130,67.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-26 13:21:08.632,2018-08-26 13:21:08.632
6131,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-20 10:20:29.245,2018-09-20 10:20:29.245
6132,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-21 23:20:29.262,2018-07-21 23:20:29.262
6133,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-02 12:10:29.233,2018-07-02 12:10:29.233
6134,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-26 07:10:29.309,2018-07-26 07:10:29.309
6135,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 02:20:34.346,2018-08-08 02:20:34.346
6136,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-09 22:20:29.263,2018-09-09 22:20:29.263
6137,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-26 23:10:29.294,2018-06-26 23:10:29.294
6138,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-02 06:10:29.279,2018-12-02 06:10:29.279
6139,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-07 02:00:29.232,2018-09-07 02:00:29.232
6140,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 06:30:29.236,2018-09-23 06:30:29.236
6141,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-13 02:20:29.309,2018-08-13 02:20:29.309
6142,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-29 16:50:29.267,2018-12-29 16:50:29.267
6143,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-11 22:20:29.292,2018-10-11 22:20:29.292
6144,59.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 16:20:29.256,2018-08-24 16:20:29.256
6145,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-28 09:30:29.679,2018-12-28 09:30:29.679
6146,74.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-07 10:11:03.621,2018-09-07 10:11:03.621
6147,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-27 02:40:29.308,2018-07-27 02:40:29.308
6148,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 21:30:52.926,2018-09-13 21:30:52.926
6149,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-13 02:10:51.522,2018-08-13 02:10:51.522
6150,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-19 17:20:30.757,2018-10-19 17:20:30.757
6151,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-28 21:10:29.315,2018-08-28 21:10:29.315
6152,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-16 16:10:29.271,2018-06-16 16:10:29.271
6153,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-18 10:40:51.467,2018-07-18 10:40:51.467
6154,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-09 18:20:29.248,2018-08-09 18:20:29.248
6155,77.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-19 21:51:03.484,2018-12-19 21:51:03.484
6156,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-09 16:20:29.293,2018-07-09 16:20:29.293
6157,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-11 13:00:29.318,2018-09-11 13:00:29.318
6158,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-06 06:40:29.229,2018-07-06 06:40:29.229
6159,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-20 00:40:29.251,2018-09-20 00:40:29.251
6160,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-06 06:50:29.513,2018-07-06 06:50:29.513
6161,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 06:51:03.473,2018-09-28 06:51:03.473
6162,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-02 05:50:29.254,2018-08-02 05:50:29.254
6163,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-04 02:40:51.508,2018-12-04 02:40:51.508
6164,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-16 20:10:29.254,2018-07-16 20:10:29.254
6165,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-12 06:10:29.251,2018-12-12 06:10:29.251
6166,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-05 21:30:29.257,2018-10-05 21:30:29.257
6167,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-02 22:20:58.511,2018-07-02 22:20:58.511
6168,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-29 03:00:29.245,2018-08-29 03:00:29.245
6169,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-03 00:50:29.256,2018-10-03 00:50:29.256
6170,78.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-20 01:00:29.297,2018-12-20 01:00:29.297
6171,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-16 08:30:36.271,2018-12-16 08:30:36.271
6172,65.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-01-26 10:40:36.251,2018-01-26 10:40:36.251
6173,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 07:00:29.272,2018-12-30 07:00:29.272
6174,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-16 15:40:29.329,2018-09-16 15:40:29.329
6175,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-11 02:00:59.521,2018-10-11 02:00:59.521
6176,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-19 20:40:29.282,2018-12-19 20:40:29.282
6177,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-08 11:50:29.256,2018-10-08 11:50:29.256
6178,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-06 04:10:29.257,2018-07-06 04:10:29.257
6179,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-10 07:00:44.379,2018-07-10 07:00:44.379
6180,66.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-19 19:30:29.280,2018-12-19 19:30:29.280
6181,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-19 19:31:06.568,2018-07-19 19:31:06.568
6182,49.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-11 04:10:51.454,2018-08-11 04:10:51.454
6183,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-06 00:10:29.273,2018-08-06 00:10:29.273
6184,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 08:40:29.270,2018-07-12 08:40:29.270
6185,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-17 04:40:29.322,2018-08-17 04:40:29.322
6186,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-09 13:40:29.326,2018-06-09 13:40:29.326
6187,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 11:20:41.057,2018-12-05 11:20:41.057
6188,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-07 09:41:07.850,2018-07-07 09:41:07.850
6189,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-18 02:30:59.538,2018-06-18 02:30:59.538
6190,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 16:30:29.232,2018-08-12 16:30:29.232
6191,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-18 22:40:29.298,2018-07-18 22:40:29.298
6192,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 01:20:59.492,2018-12-30 01:20:59.492
6193,74.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-26 13:10:29.306,2018-06-26 13:10:29.306
6194,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-14 17:50:29.382,2018-09-14 17:50:29.382
6195,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 22:10:56.073,2018-08-12 22:10:56.073
6196,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-07 02:40:51.356,2018-08-07 02:40:51.356
6197,70.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-26 10:30:29.314,2018-12-26 10:30:29.314
6198,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 05:20:55.963,2018-10-07 05:20:55.963
6199,68.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 19:30:29.304,2018-12-05 19:30:29.304
6200,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-04 16:30:49.575,2018-10-04 16:30:49.575
6201,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-08 01:10:29.254,2018-11-08 01:10:29.254
6202,58.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-24 22:40:41.788,2018-08-24 22:40:41.788
6203,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-11-01 03:00:29.322,2018-11-01 03:00:29.322
6204,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-11 18:30:29.276,2018-09-11 18:30:29.276
6205,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-21 01:50:29.240,2018-09-21 01:50:29.240
6206,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-18 06:20:29.288,2018-12-18 06:20:29.288
6207,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 09:20:35.431,2018-09-13 09:20:35.431
6208,73.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-09 15:10:30.171,2018-07-09 15:10:30.171
6209,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-11 17:20:29.244,2018-09-11 17:20:29.244
6210,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 04:40:29.256,2018-09-28 04:40:29.256
6211,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 11:20:29.258,2018-09-23 11:20:29.258
6212,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-10 02:10:45.280,2018-12-10 02:10:45.280
6213,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-11 01:40:29.274,2018-11-11 01:40:29.274
6214,79.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-18 16:00:54.468,2018-08-18 16:00:54.468
6215,84.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-10 09:20:29.231,2018-11-10 09:20:29.231
6216,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-25 02:20:29.230,2018-12-25 02:20:29.230
6217,53.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-22 04:41:08.725,2018-08-22 04:41:08.725
6218,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-10 12:00:29.251,2018-07-10 12:00:29.251
6219,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 01:00:29.236,2018-10-10 01:00:29.236
6220,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-15 16:20:29.318,2018-12-15 16:20:29.318
6221,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-14 02:30:29.242,2018-09-14 02:30:29.242
6222,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 10:50:29.253,2018-05-31 10:50:29.253
6223,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-08 09:50:58.536,2018-10-08 09:50:58.536
6224,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-17 23:50:29.277,2018-06-17 23:50:29.277
6225,77.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-06 19:50:37.988,2018-10-06 19:50:37.988
6226,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 03:20:58.544,2018-11-13 03:20:58.544
6227,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-22 14:20:29.259,2018-11-22 14:20:29.259
6228,69.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-27 22:10:59.325,2018-08-27 22:10:59.325
6229,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-04 01:40:29.294,2018-10-04 01:40:29.294
6230,73.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-18 09:10:29.299,2018-06-18 09:10:29.299
6231,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-18 17:00:29.296,2018-10-18 17:00:29.296
6232,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-23 18:30:29.307,2018-05-23 18:30:29.307
6233,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-17 00:10:51.521,2018-06-17 00:10:51.521
6234,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-03 05:00:29.265,2018-08-03 05:00:29.265
6235,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-23 23:20:29.296,2018-09-23 23:20:29.296
6236,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-08 02:00:29.259,2018-09-08 02:00:29.259
6237,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-07 03:40:29.244,2018-07-07 03:40:29.244
6238,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 02:50:52.482,2018-07-22 02:50:52.482
6239,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-28 03:40:29.297,2018-06-28 03:40:29.297
6240,76.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-07 07:40:35.290,2018-11-07 07:40:35.290
6241,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-21 19:20:29.235,2018-06-21 19:20:29.235
6242,75.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-06 21:00:41.141,2018-08-06 21:00:41.141
6243,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 03:20:51.518,2018-10-29 03:20:51.518
6244,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-16 02:30:59.450,2018-06-16 02:30:59.450
6245,68.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-27 08:50:29.318,2018-08-27 08:50:29.318
6246,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-11 05:30:29.312,2018-06-11 05:30:29.312
6247,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-05 17:00:29.271,2018-08-05 17:00:29.271
6248,61.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-25 09:50:29.280,2018-08-25 09:50:29.280
6249,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-08 06:10:51.484,2018-06-08 06:10:51.484
6250,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-03-30 11:37:13.005,2018-03-30 11:37:13.005
6251,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 03:20:29.243,2018-10-31 03:20:29.243
6252,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-11 05:20:29.257,2018-07-11 05:20:29.257
6253,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-15 22:40:58.521,2018-12-15 22:40:58.521
6254,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-28 04:51:14.288,2018-11-28 04:51:14.288
6255,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-10 02:00:36.190,2018-12-10 02:00:36.190
6256,74.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-24 19:40:29.263,2018-09-24 19:40:29.263
6257,65.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-02 07:20:29.280,2018-12-02 07:20:29.280
6258,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-27 05:30:29.328,2018-11-27 05:30:29.328
6259,59.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-17 05:40:29.295,2018-12-17 05:40:29.295
6260,76.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-15 15:40:35.503,2018-11-15 15:40:35.503
6261,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-19 03:40:29.265,2018-09-19 03:40:29.265
