,date,total_sleep_duration_hr,mean_sleep_efficiency,mean_sleep_quality,total_step_count,total_step_distance,total_step_calorie,mean_step_speed,mean_heart_rate,max_heart_rate,min_heart_rate,mean_exercises_heart_rate,mean_cadence,mean_exercises_speed,max_altitude,max_exercises_heart_rate,max_cadence,max_exercises_speed,min_altitude,min_exercises_heart_rate,altitude_loss,total_exercises_rep_count,altitude_gain,total_exercises_duration,incline_distance,decline_distance,total_exercises_calorie,total_exercises_distance
327,2018-11-18,6.5,91.81586,,,,,,60.25352112676056,70.0,0.0,125.0,0.0,0.0,,163.0,0.0,,,78.0,0.0,0.0,0.0,62.8334,0.0,0.0,334.271,0.0
328,2018-11-19,8.866666666666667,87.80488000000003,,,,,,62.78048780487805,0.0,0.0,0.0,0.0,1.5708691,,0.0,0.0,1.8611112,,0.0,0.0,0.0,0.0,15.606066666666667,0.0,0.0,74.43,1038.682
329,2018-11-20,7.583333333333333,83.36537105494506,,,,,,62.11594202898551,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,35.0,0.0,0.0,294.0,0.0
330,2018-11-21,9.083333333333334,86.6186419779786,,,,,,60.61643835616438,0.0,0.0,0.0,0.0,1.6034032,,0.0,0.0,1.8055556,,0.0,0.0,0.0,0.0,12.128716666666667,0.0,0.0,54.07,924.678
331,2018-11-22,7.6,92.341354,,,,,,59.67123287671233,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,50.0,0.0,0.0,420.0,0.0
332,2018-11-23,8.633333333333333,89.980736,,,,,,63.42307692307692,0.0,0.0,0.0,0.0,1.5178897,,0.0,0.0,1.8055556,,0.0,0.0,0.0,0.0,27.212716666666665,0.0,0.0,116.78999999999999,2003.38
333,2018-11-24,9.533333333333335,92.38156000000001,,,,,,62.68421052631579,0.0,0.0,130.0,0.0,0.0,,157.0,0.0,,,85.0,0.0,0.0,0.0,72.28108333333333,0.0,0.0,384.517,0.0
334,2018-11-25,8.033333333333333,91.30435,,,,,,64.78021978021978,0.0,0.0,122.0,0.0,0.0,,177.0,0.0,,,55.0,0.0,0.0,0.0,59.87213333333333,0.0,0.0,318.507,0.0
335,2018-11-26,8.25,92.1371,,,,,,61.38028169014085,0.0,0.0,,,,,,,,,,,,,,,,,
336,2018-11-27,7.966666666666667,90.18789,,,,,,61.661764705882355,0.0,0.0,0.0,0.0,1.577865,,0.0,0.0,1.8055556,,0.0,0.0,0.0,0.0,17.641583333333333,0.0,0.0,85.81,1304.73
337,2018-11-28,8.783333333333333,89.393936,,,,,,61.9344262295082,0.0,0.0,0.0,0.0,1.6369411,,0.0,0.0,1.7777778000000002,,0.0,0.0,0.0,0.0,12.78765,0.0,0.0,57.68,967.139
338,2018-11-29,9.183333333333334,88.19932,,2128.0,1589.0469949999992,92.0499995,1.4978285882352944,58.54761904761905,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,40.0,0.0,0.0,336.0,0.0
339,2018-11-30,7.216666666666667,90.78341,,3321.0,2428.289000000001,139.92000008,1.320455208791209,57.383720930232556,0.0,0.0,,,,,,,,,,,,,,,,,
340,2018-12-01,10.983333333333334,90.731145,,2452.0,1764.3630099999998,116.44999927000003,1.4693529297297303,60.504950495049506,60.0,0.0,121.0,0.0,0.0,,159.0,0.0,,,79.0,0.0,0.0,0.0,73.50088333333333,0.0,0.0,390.887,0.0
341,2018-12-02,6.966666666666667,92.36277,,9707.0,7802.186004700001,526.02999957,1.4955097849315075,61.36904761904762,0.0,0.0,135.5,71.788065,1.4800229,230.634,168.0,155.289,3.961,216.375,89.0,0.0,0.0,0.0,35.76368333333333,69.83,47.878,306.552,2732.519
342,2018-12-03,8.233333333333333,90.50505,,7705.0,5758.701050000002,360.08999768999996,1.4120909345989308,60.493506493506494,0.0,0.0,119.0,0.0,0.0,,157.0,0.0,,,88.0,0.0,0.0,0.0,32.33605,0.0,0.0,171.919,0.0
343,2018-12-04,9.316666666666666,89.83489713774597,,5494.0,4182.850050199998,243.8499969299999,1.4723239797260284,58.435483870967744,70.0,0.0,,,,,,,,,,,,,,,,,
344,2018-12-05,8.083333333333334,89.08678488659794,,6880.0,5123.687021500001,336.43999310000004,1.4639283039215674,60.51282051282051,0.0,0.0,,,,,,,,,,,,,,,,,
345,2018-12-06,7.916666666666667,88.90433035789474,,2468.0,1819.1740000000002,108.37999999999998,1.3887309244791666,61.20634920634921,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,44.0,0.0,0.0,369.0,0.0
346,2018-12-07,8.566666666666666,91.84466,,2878.0,2159.258,127.10000000000004,1.4333426613402067,58.53947368421053,0.0,0.0,,,,,,,,,,,,,,,,,
347,2018-12-08,8.433333333333334,94.67456,,8498.0,6877.804961999999,449.9209943400001,1.6001987950920253,61.57142857142857,81.0,0.0,0.0,0.0,1.01637755,,0.0,0.0,4.138889,,0.0,0.0,0.0,0.0,57.11383333333333,0.0,0.0,450.40999999999997,942.481
348,2018-12-09,10.016666666666667,91.2106018968386,,4714.0,3663.710075999999,205.3489907,1.5510553042735045,56.76190476190476,54.0,0.0,,,,,,,,,,,,,,,,,
349,2018-12-10,9.6,89.78705793402777,,4788.0,3524.952,223.15100000000015,1.427263047651515,60.57303370786517,0.0,0.0,127.0,0.0,0.0,,175.0,0.0,,,90.0,0.0,0.0,0.0,65.77261666666666,0.0,0.0,349.899,0.0
350,2018-12-11,8.2,91.85803,,16315.0,12402.380031499992,788.0909938599997,1.437202245644599,60.04,55.0,0.0,130.0,0.0,0.0,,183.0,0.0,,,83.0,0.0,0.0,0.0,48.773133333333334,0.0,0.0,259.387,0.0
351,2018-12-12,8.933333333333334,90.130356,,3372.0,2491.7740033000005,150.29000002000004,1.3837985162135922,58.25,0.0,0.0,122.0,0.0,0.0,,155.0,0.0,,,89.0,0.0,0.0,0.0,53.951616666666666,0.0,0.0,286.916,0.0
352,2018-12-13,7.4,87.64045,,16787.0,12923.730993599993,783.60998838,1.5696606672354958,60.36842105263158,0.0,0.0,,,,,,,,,,,,,,,,,
353,2018-12-14,7.6,93.43545,,14462.0,10707.849994999997,704.0599972900004,1.494432358371041,59.298507462686565,70.0,0.0,0.0,0.0,0.75299895,,0.0,0.0,1.7222221999999998,,0.0,0.0,0.0,0.0,57.24966666666667,0.0,0.0,417.44,1210.28
354,2018-12-15,9.45,82.75148536155203,,3290.0,2460.7899959999986,148.2599998,1.416537298019802,59.901234567901234,0.0,0.0,120.0,0.0,0.0,,156.0,0.0,,,86.0,0.0,0.0,0.0,72.00203333333333,0.0,0.0,382.917,0.0
355,2018-12-16,9.316666666666666,89.54128,,5420.0,4234.480002000002,243.57999700000005,1.587095218791946,57.08641975308642,0.0,0.0,,,,,,,,,,,,,,,,,
356,2018-12-17,8.85,90.01883000000002,,8401.0,6489.320122999997,412.78000069,1.5323465824766354,57.37837837837838,0.0,0.0,,,,,,,,,,,,,,,,,
357,2018-12-18,6.733333333333333,89.87654,,17967.0,13894.696954299992,915.7799996299998,1.5304787036231882,63.5,72.0,0.0,39.333333333333336,0.0,0.824104675,,205.0,0.0,2.3055556,,0.0,0.0,0.0,0.0,124.84258333333332,0.0,0.0,749.567,2322.178
358,2018-12-19,8.416666666666666,91.30435,,5284.0,3871.0309880000023,231.51999798999995,1.4075534845588238,59.42307692307692,72.0,0.0,,,,,,,,,,,,,,,,,
359,2018-12-20,7.466666666666667,90.423164,,19782.0,15168.556982899998,1014.2799890299995,1.5288288457999997,63.06849315068493,83.0,0.0,63.0,0.0,0.7534378,,213.0,0.0,1.6666666,,0.0,0.0,0.0,0.0,67.62886666666667,0.0,0.0,345.623,1248.442
360,2018-12-21,9.366666666666667,90.94139,,3338.0,2448.6310000000003,176.59999999999997,1.376936860227273,59.38805970149254,0.0,0.0,,,,,,,,,,,,,,,,,
361,2018-12-22,8.233333333333333,90.890686,,14213.0,10916.261970400003,627.5709984999999,1.5431018728472217,59.666666666666664,62.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,40.0,0.0,0.0,336.0,0.0
362,2018-12-23,9.783333333333333,90.97104,,4718.0,3461.446970000001,223.46999920000002,1.4512383508620692,57.51578947368421,68.0,0.0,,,,,,,,,,,,,,,,,
363,2018-12-24,8.366666666666667,89.662025,,10949.0,8256.345018299997,465.2399962299998,1.5065466280894306,56.971830985915496,59.0,0.0,,,,,,,,,,,,,,,,,
364,2018-12-25,7.35,90.04525,,4012.0,2993.0970039999993,171.32999980000002,1.4068003792792796,57.573170731707314,65.0,0.0,,,,,,,,,,,,,,,,,
365,2018-12-26,9.35,91.1032,,13255.0,9962.9999862,645.1509971100005,1.4740182397580652,60.67123287671233,70.0,0.0,141.0,0.0,0.0,,181.0,0.0,,,57.0,0.0,0.0,0.0,74.68903333333333,0.0,0.0,397.26,0.0
366,2018-12-27,8.366666666666667,89.86083,,6047.0,4307.0900070000025,295.1290000400001,1.421371350292398,59.11764705882353,70.0,0.0,,,,,,,,,,,,,,,,,
367,2018-12-28,8.45,92.14070495463181,,16058.0,11476.32196200001,667.5999935900003,1.3072781703557315,57.015625,53.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,10.75,0.0,0.0,59.66,0.0
368,2018-12-29,11.366666666666667,87.37564,,5200.0,3916.1140029999992,227.33000044999994,1.4444629778523481,57.13559322033898,62.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,36.366366666666664,0.0,0.0,273.77,0.0
369,2018-12-30,7.333333333333333,90.022675,,20825.0,15360.020156800001,875.6309814700004,1.3764922500867063,56.763888888888886,63.0,0.0,,,,,,,,,,,,,,,,,
370,2018-12-31,8.733333333333334,93.105942,,7285.0,5511.365019400002,313.1909974400001,1.4596893074285713,56.5,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,126.0,0.0
371,2019-01-01,8.316666666666666,91.2,,5108.0,3696.322003999999,241.65999923000015,1.4358687621052628,59.0125,72.0,0.0,,,,,,,,,,,,,,,,,
372,2019-01-02,2.533333333333333,89.61056851851852,,14000.0,10528.649922999999,713.7899989499999,1.463927694206009,61.08450704225352,86.0,0.0,135.0,0.0,0.0,,220.0,0.0,,,75.0,0.0,0.0,0.0,62.21046666666667,0.0,0.0,330.8040000000001,0.0
