,time_offset,floor,deviceuuid,local_start_time,local_end_time
590,UTC+0200,3.0,F/D7+hL5E5,2018-08-25 19:04:45,2018-08-25 19:05:30
591,UTC+0200,9.0,F/D7+hL5E5,2018-08-23 17:03:22,2018-08-23 17:07:59
592,UTC-0500,1.0,F/D7+hL5E5,2018-12-13 16:17:32,2018-12-13 16:17:58
593,UTC-0400,1.0,F/D7+hL5E5,2018-05-10 08:41:30,2018-05-10 08:41:49
594,UTC-0400,1.0,F/D7+hL5E5,2018-04-02 16:31:36,2018-04-02 16:31:48
595,UTC-0400,1.0,F/D7+hL5E5,2018-07-17 08:41:16,2018-07-17 08:41:44
596,UTC-0400,1.0,F/D7+hL5E5,2018-05-16 18:42:28,2018-05-16 18:42:53
597,UTC-0400,1.0,F/D7+hL5E5,2018-07-12 09:07:36,2018-07-12 09:07:46
598,UTC-0400,2.0,F/D7+hL5E5,2018-06-21 07:37:20,2018-06-21 07:37:59
599,UTC-0800,2.0,F/D7+hL5E5,2017-12-24 08:50:15,2017-12-24 08:50:37
600,UTC-0500,4.0,F/D7+hL5E5,2018-01-24 07:46:42,2018-01-24 07:48:45
601,UTC-0500,1.0,F/D7+hL5E5,2018-12-13 13:31:35,2018-12-13 13:31:45
602,UTC-0400,1.0,F/D7+hL5E5,2018-07-27 19:03:25,2018-07-27 19:03:40
603,UTC-0500,9.0,F/D7+hL5E5,2018-11-24 17:28:06,2018-11-24 17:29:50
604,UTC-0400,1.0,F/D7+hL5E5,2018-10-10 08:13:55,2018-10-10 08:14:22
605,UTC-0500,1.0,F/D7+hL5E5,2018-01-24 07:49:45,2018-01-24 07:50:03
606,UTC-0400,1.0,F/D7+hL5E5,2018-06-11 19:06:28,2018-06-11 19:06:55
607,UTC-0400,1.0,F/D7+hL5E5,2018-05-11 11:17:24,2018-05-11 11:17:40
608,UTC-0400,2.0,F/D7+hL5E5,2018-06-21 07:35:07,2018-06-21 07:35:24
609,UTC-0400,1.0,F/D7+hL5E5,2018-03-21 21:01:00,2018-03-21 21:01:17
610,UTC-0500,2.0,F/D7+hL5E5,2018-02-07 08:05:19,2018-02-07 08:06:09
611,UTC-0400,1.0,F/D7+hL5E5,2018-09-19 09:13:04,2018-09-19 09:13:21
612,UTC-0400,1.0,F/D7+hL5E5,2018-06-04 18:38:46,2018-06-04 18:39:12
613,UTC-0400,3.0,F/D7+hL5E5,2018-06-22 13:14:50,2018-06-22 13:15:46
614,UTC-0500,11.0,F/D7+hL5E5,2018-12-27 10:34:39,2018-12-27 10:37:11
615,UTC-0400,1.0,F/D7+hL5E5,2018-08-19 00:10:21,2018-08-19 00:10:44
616,UTC-0400,9.0,F/D7+hL5E5,2018-10-09 08:33:44,2018-10-09 08:35:28
617,UTC-0400,1.0,F/D7+hL5E5,2018-11-01 19:53:56,2018-11-01 19:54:04
618,UTC+0200,1.0,F/D7+hL5E5,2018-08-28 15:17:14,2018-08-28 15:17:20
619,UTC-0400,1.0,F/D7+hL5E5,2018-04-16 16:28:01,2018-04-16 16:28:19
620,UTC-0500,1.0,F/D7+hL5E5,2018-11-26 08:54:37,2018-11-26 08:54:55
621,UTC-0500,1.0,F/D7+hL5E5,2018-03-02 17:17:56,2018-03-02 17:18:12
622,UTC-0400,2.0,F/D7+hL5E5,2018-04-16 08:44:19,2018-04-16 08:44:59
623,UTC-0400,1.0,F/D7+hL5E5,2018-06-07 18:22:27,2018-06-07 18:22:45
624,UTC-0500,1.0,F/D7+hL5E5,2018-01-20 12:06:43,2018-01-20 12:07:01
625,UTC-0400,1.0,F/D7+hL5E5,2018-05-30 18:32:00,2018-05-30 18:32:20
626,UTC-0400,1.0,F/D7+hL5E5,2018-10-23 16:48:06,2018-10-23 16:48:17
627,UTC-0400,2.0,F/D7+hL5E5,2018-05-15 18:41:53,2018-05-15 18:42:09
628,UTC-0400,2.0,F/D7+hL5E5,2018-04-16 17:13:21,2018-04-16 17:13:53
629,UTC-0400,2.0,F/D7+hL5E5,2018-05-05 22:29:01,2018-05-05 22:30:22
630,UTC-0400,2.0,F/D7+hL5E5,2018-04-04 07:46:15,2018-04-04 07:46:30
631,UTC-0400,1.0,F/D7+hL5E5,2018-04-09 08:52:36,2018-04-09 08:52:57
632,UTC-0400,1.0,F/D7+hL5E5,2018-05-02 17:52:59,2018-05-02 17:53:24
633,UTC+0200,1.0,F/D7+hL5E5,2018-08-21 10:14:06,2018-08-21 10:14:30
634,UTC-0400,2.0,F/D7+hL5E5,2018-05-25 18:52:48,2018-05-25 18:53:45
635,UTC-0400,1.0,F/D7+hL5E5,2018-08-29 07:31:54,2018-08-29 07:32:09
636,UTC-0500,2.0,F/D7+hL5E5,2018-03-07 21:01:34,2018-03-07 21:02:41
637,UTC-0400,1.0,F/D7+hL5E5,2018-09-08 08:42:59,2018-09-08 08:43:10
638,UTC-0400,2.0,F/D7+hL5E5,2018-10-12 09:01:15,2018-10-12 09:01:36
639,UTC-0500,1.0,F/D7+hL5E5,2018-03-07 17:16:12,2018-03-07 17:16:27
640,UTC-0400,1.0,F/D7+hL5E5,2018-10-12 19:11:16,2018-10-12 19:11:41
641,UTC-0500,1.0,F/D7+hL5E5,2018-01-02 15:34:37,2018-01-02 15:34:49
642,UTC-0400,1.0,F/D7+hL5E5,2018-06-11 07:40:45,2018-06-11 07:41:04
643,UTC-0400,1.0,F/D7+hL5E5,2018-04-19 08:00:05,2018-04-19 08:00:35
644,UTC+0200,8.0,F/D7+hL5E5,2018-08-23 17:14:05,2018-08-23 17:17:07
645,UTC-0400,1.0,F/D7+hL5E5,2018-05-02 17:36:27,2018-05-02 17:36:41
646,UTC-0500,1.0,F/D7+hL5E5,2018-11-08 14:44:07,2018-11-08 14:44:19
647,UTC-0400,8.0,F/D7+hL5E5,2018-04-07 08:29:36,2018-04-07 08:30:57
648,UTC-0400,1.0,F/D7+hL5E5,2018-09-26 20:05:39,2018-09-26 20:06:01
649,UTC-0500,2.0,F/D7+hL5E5,2017-12-20 05:09:26,2017-12-20 05:09:41
650,UTC-0400,1.0,F/D7+hL5E5,2018-09-04 19:03:54,2018-09-04 19:04:14
651,UTC-0400,1.0,F/D7+hL5E5,2018-03-28 17:12:27,2018-03-28 17:12:33
652,UTC-0400,4.0,F/D7+hL5E5,2018-06-22 13:22:34,2018-06-22 13:23:41
653,UTC-0400,4.0,F/D7+hL5E5,2018-05-31 19:14:59,2018-05-31 19:17:19
654,UTC-0400,1.0,F/D7+hL5E5,2018-05-06 15:43:10,2018-05-06 15:43:32
655,UTC-0400,1.0,F/D7+hL5E5,2018-08-13 07:55:47,2018-08-13 07:56:05
656,UTC-0400,2.0,F/D7+hL5E5,2018-04-17 08:01:38,2018-04-17 08:02:59
657,UTC-0500,3.0,F/D7+hL5E5,2018-02-07 21:00:56,2018-02-07 21:02:53
658,UTC-0500,1.0,F/D7+hL5E5,2018-01-03 10:55:19,2018-01-03 10:55:26
659,UTC-0500,1.0,F/D7+hL5E5,2018-01-19 08:55:41,2018-01-19 08:56:03
660,UTC-0400,3.0,F/D7+hL5E5,2018-09-18 17:28:41,2018-09-18 17:30:23
661,UTC-0400,1.0,F/D7+hL5E5,2018-09-10 17:34:56,2018-09-10 17:35:09
662,UTC-0400,2.0,F/D7+hL5E5,2018-05-08 15:51:39,2018-05-08 15:52:12
663,UTC-0400,2.0,F/D7+hL5E5,2018-05-11 19:59:59,2018-05-11 20:00:51
664,UTC-0500,2.0,F/D7+hL5E5,2018-02-14 07:46:23,2018-02-14 07:47:25
665,UTC+0200,4.0,F/D7+hL5E5,2018-08-25 18:37:42,2018-08-25 18:40:17
666,UTC-0400,1.0,F/D7+hL5E5,2018-10-05 18:13:53,2018-10-05 18:14:16
667,UTC-0400,1.0,F/D7+hL5E5,2018-10-21 13:59:09,2018-10-21 13:59:35
668,UTC-0400,1.0,F/D7+hL5E5,2018-04-07 10:01:06,2018-04-07 10:01:16
669,UTC-0500,2.0,F/D7+hL5E5,2018-01-18 08:06:11,2018-01-18 08:07:31
670,UTC-0800,11.0,F/D7+hL5E5,2017-12-25 12:36:58,2017-12-25 12:42:30
671,UTC-0500,1.0,F/D7+hL5E5,2018-01-19 08:10:55,2018-01-19 08:11:13
672,UTC-0800,1.0,F/D7+hL5E5,2017-12-28 10:22:30,2017-12-28 10:22:51
673,UTC-0400,1.0,F/D7+hL5E5,2018-03-25 17:53:13,2018-03-25 17:53:23
674,UTC-0800,1.0,F/D7+hL5E5,2017-12-20 11:17:44,2017-12-20 11:18:03
675,UTC-0500,1.0,F/D7+hL5E5,2018-11-20 17:29:27,2018-11-20 17:29:44
676,UTC+0200,1.0,F/D7+hL5E5,2018-08-19 21:43:49,2018-08-19 21:44:25
677,UTC-0500,11.0,F/D7+hL5E5,2018-01-10 14:05:14,2018-01-10 14:07:39
678,UTC-0400,1.0,F/D7+hL5E5,2018-10-31 07:43:05,2018-10-31 07:43:24
679,UTC-0400,1.0,F/D7+hL5E5,2018-05-16 21:26:03,2018-05-16 21:26:35
680,UTC-0500,1.0,F/D7+hL5E5,2018-01-24 08:49:39,2018-01-24 08:49:53
681,UTC-0400,1.0,F/D7+hL5E5,2018-05-06 07:50:05,2018-05-06 07:50:20
682,UTC-0500,9.0,F/D7+hL5E5,2018-01-29 18:34:16,2018-01-29 18:36:14
683,UTC-0500,1.0,F/D7+hL5E5,2018-11-21 08:16:07,2018-11-21 08:16:19
684,UTC-0400,2.0,F/D7+hL5E5,2018-08-05 08:54:34,2018-08-05 08:55:01
685,UTC-0400,1.0,F/D7+hL5E5,2018-07-25 08:46:56,2018-07-25 08:47:15
686,UTC-0400,1.0,F/D7+hL5E5,2018-06-22 20:02:47,2018-06-22 20:03:15
687,UTC-0500,1.0,F/D7+hL5E5,2017-12-18 16:38:49,2017-12-18 16:39:22
688,UTC-0400,1.0,F/D7+hL5E5,2018-07-27 18:32:18,2018-07-27 18:32:35
689,UTC-0400,1.0,F/D7+hL5E5,2018-05-17 16:25:15,2018-05-17 16:25:41
690,UTC-0400,1.0,F/D7+hL5E5,2018-09-17 18:54:55,2018-09-17 18:55:10
691,UTC-0800,1.0,F/D7+hL5E5,2017-12-27 11:46:15,2017-12-27 11:46:36
692,UTC-0500,1.0,F/D7+hL5E5,2018-01-08 09:12:00,2018-01-08 09:12:06
693,UTC-0400,1.0,F/D7+hL5E5,2018-05-04 20:40:48,2018-05-04 20:41:14
694,UTC-0400,1.0,F/D7+hL5E5,2018-04-23 11:02:54,2018-04-23 11:03:01
695,UTC+0200,1.0,F/D7+hL5E5,2018-08-21 11:00:47,2018-08-21 11:01:10
696,UTC-0500,1.0,F/D7+hL5E5,2018-01-11 21:44:17,2018-01-11 21:44:28
697,UTC-0500,1.0,F/D7+hL5E5,2018-12-18 17:44:13,2018-12-18 17:44:32
698,UTC-0800,1.0,F/D7+hL5E5,2017-12-23 09:22:46,2017-12-23 09:23:06
699,UTC-0400,1.0,F/D7+hL5E5,2018-05-11 07:37:36,2018-05-11 07:38:04
700,UTC-0500,1.0,F/D7+hL5E5,2018-01-29 06:59:30,2018-01-29 06:59:50
701,UTC-0500,1.0,F/D7+hL5E5,2018-12-14 08:08:35,2018-12-14 08:09:04
702,UTC-0500,2.0,F/D7+hL5E5,2018-02-28 07:59:58,2018-02-28 08:01:26
703,UTC-0400,1.0,F/D7+hL5E5,2018-05-06 10:20:14,2018-05-06 10:20:21
704,UTC-0500,2.0,F/D7+hL5E5,2017-12-18 15:46:31,2017-12-18 15:47:56
705,UTC-0400,1.0,F/D7+hL5E5,2018-03-19 08:45:57,2018-03-19 08:46:22
706,UTC-0500,1.0,F/D7+hL5E5,2018-01-24 21:32:09,2018-01-24 21:32:48
707,UTC-0500,2.0,F/D7+hL5E5,2018-02-26 07:49:36,2018-02-26 07:51:02
708,UTC-0500,2.0,F/D7+hL5E5,2018-01-22 15:46:59,2018-01-22 15:48:34
709,UTC-0400,1.0,F/D7+hL5E5,2018-05-04 18:24:57,2018-05-04 18:25:11
710,UTC-0400,1.0,F/D7+hL5E5,2018-05-22 20:01:30,2018-05-22 20:01:56
711,UTC-0400,1.0,F/D7+hL5E5,2018-04-26 19:02:45,2018-04-26 19:03:13
712,UTC-0500,2.0,F/D7+hL5E5,2018-11-13 18:59:51,2018-11-13 19:00:32
713,UTC-0400,1.0,F/D7+hL5E5,2018-10-30 07:22:56,2018-10-30 07:23:13
714,UTC-0400,9.0,F/D7+hL5E5,2018-09-28 18:01:54,2018-09-28 18:03:44
715,UTC-0400,1.0,F/D7+hL5E5,2018-05-10 07:44:08,2018-05-10 07:44:23
716,UTC-0500,1.0,F/D7+hL5E5,2018-12-08 12:39:26,2018-12-08 12:39:32
717,UTC-0800,1.0,F/D7+hL5E5,2017-12-31 10:38:07,2017-12-31 10:38:30
718,UTC-0400,1.0,F/D7+hL5E5,2018-05-04 15:55:25,2018-05-04 15:55:37
719,UTC-0800,1.0,F/D7+hL5E5,2017-12-23 09:20:40,2017-12-23 09:20:56
720,UTC-0400,2.0,F/D7+hL5E5,2018-06-03 20:39:44,2018-06-03 20:40:24
721,UTC-0500,9.0,F/D7+hL5E5,2018-02-05 18:47:35,2018-02-05 18:49:27
722,UTC-0800,1.0,F/D7+hL5E5,2017-12-24 09:05:55,2017-12-24 09:06:01
723,UTC-0400,3.0,F/D7+hL5E5,2018-06-19 07:28:12,2018-06-19 07:30:44
724,UTC-0400,1.0,F/D7+hL5E5,2018-06-04 17:51:37,2018-06-04 17:52:04
725,UTC-0400,1.0,F/D7+hL5E5,2018-05-16 17:47:01,2018-05-16 17:47:18
726,UTC-0400,1.0,F/D7+hL5E5,2018-04-04 17:22:29,2018-04-04 17:22:44
727,UTC-0500,6.0,F/D7+hL5E5,2018-01-03 20:39:03,2018-01-03 20:40:57
728,UTC-0500,7.0,F/D7+hL5E5,2018-02-28 19:08:18,2018-02-28 19:09:46
729,UTC-0400,1.0,F/D7+hL5E5,2018-05-03 16:31:12,2018-05-03 16:31:25
730,UTC+0200,1.0,F/D7+hL5E5,2018-08-25 16:30:44,2018-08-25 16:31:06
731,UTC-0400,1.0,F/D7+hL5E5,2018-05-19 20:38:39,2018-05-19 20:38:53
732,UTC-0800,1.0,F/D7+hL5E5,2017-12-29 12:40:46,2017-12-29 12:41:01
733,UTC-0400,9.0,F/D7+hL5E5,2018-04-03 10:51:02,2018-04-03 10:53:04
734,UTC-0500,6.0,F/D7+hL5E5,2018-12-15 12:50:44,2018-12-15 12:52:01
735,UTC-0400,1.0,F/D7+hL5E5,2018-03-16 17:15:30,2018-03-16 17:15:41
736,UTC-0500,3.0,F/D7+hL5E5,2018-01-03 16:06:00,2018-01-03 16:07:53
737,UTC-0400,9.0,F/D7+hL5E5,2018-04-30 19:35:59,2018-04-30 19:37:47
738,UTC+0200,1.0,F/D7+hL5E5,2018-08-23 17:20:34,2018-08-23 17:20:47
739,UTC-0500,2.0,F/D7+hL5E5,2018-01-06 15:58:17,2018-01-06 15:58:53
740,UTC-0400,2.0,F/D7+hL5E5,2018-03-14 09:08:43,2018-03-14 09:08:57
741,UTC-0800,1.0,F/D7+hL5E5,2017-12-23 09:06:33,2017-12-23 09:07:02
742,UTC-0400,9.0,F/D7+hL5E5,2018-05-17 07:40:09,2018-05-17 07:41:44
743,UTC-0400,2.0,F/D7+hL5E5,2018-04-02 15:39:35,2018-04-02 15:40:49
744,UTC-0500,2.0,F/D7+hL5E5,2018-01-19 15:39:39,2018-01-19 15:40:54
745,UTC-0400,1.0,F/D7+hL5E5,2018-08-01 17:11:09,2018-08-01 17:11:42
746,UTC-0500,7.0,F/D7+hL5E5,2018-12-17 08:33:00,2018-12-17 08:34:44
747,UTC-0400,7.0,F/D7+hL5E5,2018-03-28 14:52:11,2018-03-28 14:54:10
748,UTC-0400,1.0,F/D7+hL5E5,2018-10-24 08:10:20,2018-10-24 08:10:38
749,UTC-0400,2.0,F/D7+hL5E5,2018-04-11 21:00:34,2018-04-11 21:01:28
750,UTC-0400,2.0,F/D7+hL5E5,2018-05-30 17:37:14,2018-05-30 17:37:46
751,UTC-0500,1.0,F/D7+hL5E5,2018-01-20 16:36:37,2018-01-20 16:37:03
752,UTC-0400,1.0,F/D7+hL5E5,2018-04-17 20:05:11,2018-04-17 20:05:29
753,UTC-0400,2.0,F/D7+hL5E5,2018-10-24 20:59:04,2018-10-24 20:59:55
754,UTC-0400,1.0,F/D7+hL5E5,2018-10-24 09:16:19,2018-10-24 09:16:31
755,UTC-0500,1.0,F/D7+hL5E5,2018-01-11 09:13:25,2018-01-11 09:13:42
756,UTC-0400,1.0,F/D7+hL5E5,2018-06-29 07:45:55,2018-06-29 07:46:13
757,UTC-0400,9.0,F/D7+hL5E5,2018-10-26 18:12:53,2018-10-26 18:14:46
758,UTC-0400,2.0,F/D7+hL5E5,2018-06-04 19:42:31,2018-06-04 19:42:55
759,UTC-0400,2.0,F/D7+hL5E5,2018-05-08 15:45:45,2018-05-08 15:46:54
760,UTC-0400,9.0,F/D7+hL5E5,2018-03-11 16:28:08,2018-03-11 16:30:03
761,UTC-0400,1.0,F/D7+hL5E5,2018-07-17 08:39:54,2018-07-17 08:40:01
762,UTC-0500,7.0,F/D7+hL5E5,2018-12-13 08:59:20,2018-12-13 09:00:58
763,UTC-0500,3.0,F/D7+hL5E5,2018-01-22 09:05:00,2018-01-22 09:06:28
764,UTC-0500,4.0,F/D7+hL5E5,2018-02-21 17:03:42,2018-02-21 17:04:52
765,UTC+0200,1.0,F/D7+hL5E5,2018-08-19 18:37:18,2018-08-19 18:37:45
766,UTC-0500,9.0,F/D7+hL5E5,2018-12-20 18:45:42,2018-12-20 18:47:32
767,UTC-0500,9.0,F/D7+hL5E5,2017-12-16 08:46:12,2017-12-16 08:48:18
768,UTC-0500,1.0,F/D7+hL5E5,2018-01-16 08:10:55,2018-01-16 08:11:13
769,UTC-0400,1.0,F/D7+hL5E5,2018-08-01 16:18:52,2018-08-01 16:19:12
770,UTC-0500,3.0,F/D7+hL5E5,2018-11-19 07:45:19,2018-11-19 07:47:43
771,UTC-0500,1.0,F/D7+hL5E5,2018-11-27 17:45:53,2018-11-27 17:46:12
772,UTC-0500,1.0,F/D7+hL5E5,2018-11-08 10:28:30,2018-11-08 10:28:50
773,UTC-0500,9.0,F/D7+hL5E5,2018-12-02 15:29:18,2018-12-02 15:31:26
774,UTC-0400,2.0,F/D7+hL5E5,2018-10-16 19:10:39,2018-10-16 19:11:33
775,UTC-0400,1.0,F/D7+hL5E5,2018-03-21 19:59:41,2018-03-21 20:00:11
776,UTC-0800,1.0,F/D7+hL5E5,2017-12-23 09:05:09,2017-12-23 09:05:24
777,UTC-0500,1.0,F/D7+hL5E5,2018-01-18 17:29:04,2018-01-18 17:29:26
778,UTC-0400,1.0,F/D7+hL5E5,2018-08-02 17:57:37,2018-08-02 17:57:53
779,UTC-0400,1.0,F/D7+hL5E5,2018-07-10 09:17:50,2018-07-10 09:18:03
780,UTC-0500,1.0,F/D7+hL5E5,2018-02-16 08:25:50,2018-02-16 08:26:06
781,UTC-0400,1.0,F/D7+hL5E5,2018-06-04 17:49:10,2018-06-04 17:49:28
782,UTC-0500,1.0,F/D7+hL5E5,2018-11-07 20:55:58,2018-11-07 20:56:12
783,UTC-0400,1.0,F/D7+hL5E5,2018-07-24 09:15:11,2018-07-24 09:15:18
784,UTC-0400,1.0,F/D7+hL5E5,2018-08-02 17:59:03,2018-08-02 17:59:24
785,UTC-0400,8.0,F/D7+hL5E5,2018-03-15 17:52:22,2018-03-15 17:54:04
786,UTC-0500,1.0,F/D7+hL5E5,2018-11-12 07:52:54,2018-11-12 07:53:14
787,UTC-0500,1.0,F/D7+hL5E5,2018-11-07 08:16:03,2018-11-07 08:16:21
788,UTC-0400,2.0,F/D7+hL5E5,2018-06-06 20:03:20,2018-06-06 20:04:15
789,UTC-0500,9.0,F/D7+hL5E5,2018-02-20 19:46:23,2018-02-20 19:48:18
790,UTC-0500,1.0,F/D7+hL5E5,2018-03-07 20:08:49,2018-03-07 20:09:01
791,UTC-0500,9.0,F/D7+hL5E5,2017-12-19 15:51:20,2017-12-19 15:52:56
792,UTC-0400,1.0,F/D7+hL5E5,2018-04-17 08:51:31,2018-04-17 08:51:46
793,UTC-0500,1.0,F/D7+hL5E5,2018-02-05 13:32:49,2018-02-05 13:33:01
794,UTC-0500,8.0,F/D7+hL5E5,2018-01-18 06:53:40,2018-01-18 06:55:30
795,UTC-0400,1.0,F/D7+hL5E5,2018-06-13 08:54:18,2018-06-13 08:54:33
796,UTC-0400,1.0,F/D7+hL5E5,2018-05-30 18:33:40,2018-05-30 18:34:09
797,UTC-0400,1.0,F/D7+hL5E5,2018-06-22 19:03:29,2018-06-22 19:03:53
798,UTC-0400,1.0,F/D7+hL5E5,2018-03-25 14:25:17,2018-03-25 14:25:37
799,UTC-0800,1.0,F/D7+hL5E5,2017-12-31 19:24:00,2017-12-31 19:24:13
800,UTC-0400,1.0,F/D7+hL5E5,2018-06-10 09:55:48,2018-06-10 09:56:02
801,UTC-0400,1.0,F/D7+hL5E5,2018-07-16 15:55:47,2018-07-16 15:55:56
802,UTC-0500,8.0,F/D7+hL5E5,2018-02-04 19:38:59,2018-02-04 19:40:39
803,UTC-0800,3.0,F/D7+hL5E5,2017-12-29 12:38:04,2017-12-29 12:39:07
804,UTC-0400,1.0,F/D7+hL5E5,2018-05-16 09:24:31,2018-05-16 09:24:49
805,UTC-0500,1.0,F/D7+hL5E5,2018-11-28 19:50:41,2018-11-28 19:50:49
806,UTC-0500,3.0,F/D7+hL5E5,2018-11-14 17:15:46,2018-11-14 17:17:15
807,UTC-0800,1.0,F/D7+hL5E5,2017-12-23 11:24:51,2017-12-23 11:25:06
808,UTC-0400,1.0,F/D7+hL5E5,2018-08-08 20:13:44,2018-08-08 20:14:10
809,UTC-0500,1.0,F/D7+hL5E5,2018-11-25 18:43:26,2018-11-25 18:43:41
810,UTC-0400,1.0,F/D7+hL5E5,2018-10-24 19:53:32,2018-10-24 19:53:52
811,UTC-0400,1.0,F/D7+hL5E5,2018-08-14 21:04:20,2018-08-14 21:04:49
812,UTC-0800,1.0,F/D7+hL5E5,2017-12-20 10:44:08,2017-12-20 10:44:35
813,UTC-0400,1.0,F/D7+hL5E5,2018-05-04 20:12:51,2018-05-04 20:13:03
814,UTC-0500,1.0,F/D7+hL5E5,2018-12-14 18:09:20,2018-12-14 18:09:49
815,UTC-0500,1.0,F/D7+hL5E5,2018-03-02 17:35:58,2018-03-02 17:36:07
816,UTC-0400,1.0,F/D7+hL5E5,2018-09-27 17:49:41,2018-09-27 17:50:07
817,UTC-0400,1.0,F/D7+hL5E5,2018-06-14 12:58:14,2018-06-14 12:58:22
818,UTC-0400,1.0,F/D7+hL5E5,2018-06-29 22:03:49,2018-06-29 22:04:20
819,UTC-0500,1.0,F/D7+hL5E5,2018-11-12 17:37:22,2018-11-12 17:37:47
820,UTC-0400,1.0,F/D7+hL5E5,2018-08-30 16:13:21,2018-08-30 16:13:45
821,UTC-0400,1.0,F/D7+hL5E5,2018-09-18 18:09:47,2018-09-18 18:10:12
822,UTC-0400,1.0,F/D7+hL5E5,2018-09-27 20:33:04,2018-09-27 20:33:30
823,UTC-0400,2.0,F/D7+hL5E5,2018-06-29 21:40:32,2018-06-29 21:41:02
824,UTC-0400,1.0,F/D7+hL5E5,2018-10-30 08:13:19,2018-10-30 08:13:29
825,UTC-0400,1.0,F/D7+hL5E5,2018-09-07 15:37:11,2018-09-07 15:37:20
826,UTC-0500,2.0,F/D7+hL5E5,2018-03-05 17:50:07,2018-03-05 17:51:39
827,UTC-0400,1.0,F/D7+hL5E5,2018-06-27 07:59:54,2018-06-27 08:00:26
828,UTC-0400,1.0,F/D7+hL5E5,2018-10-15 18:52:06,2018-10-15 18:52:27
829,UTC-0400,1.0,F/D7+hL5E5,2018-05-22 18:49:16,2018-05-22 18:49:24
830,UTC-0400,1.0,F/D7+hL5E5,2018-06-11 10:06:41,2018-06-11 10:06:57
831,UTC-0400,9.0,F/D7+hL5E5,2018-10-11 12:20:42,2018-10-11 12:22:48
832,UTC-0500,1.0,F/D7+hL5E5,2018-11-26 07:54:33,2018-11-26 07:54:55
833,UTC-0500,3.0,F/D7+hL5E5,2018-02-21 08:38:39,2018-02-21 08:40:07
834,UTC-0400,1.0,F/D7+hL5E5,2018-04-28 16:50:54,2018-04-28 16:51:08
835,UTC-0400,2.0,F/D7+hL5E5,2018-10-10 20:03:27,2018-10-10 20:04:05
836,UTC-0400,9.0,F/D7+hL5E5,2018-06-09 21:00:47,2018-06-09 21:02:44
837,UTC-0400,1.0,F/D7+hL5E5,2018-07-11 21:46:05,2018-07-11 21:46:20
838,UTC-0400,1.0,F/D7+hL5E5,2018-05-28 17:24:35,2018-05-28 17:24:46
839,UTC-0400,1.0,F/D7+hL5E5,2018-07-17 16:36:22,2018-07-17 16:36:43
840,UTC-0400,1.0,F/D7+hL5E5,2018-07-11 20:03:59,2018-07-11 20:04:16
841,UTC-0400,1.0,F/D7+hL5E5,2018-04-20 07:58:15,2018-04-20 07:58:39
842,UTC-0500,1.0,F/D7+hL5E5,2018-02-26 16:21:38,2018-02-26 16:22:04
843,UTC-0400,1.0,F/D7+hL5E5,2018-03-19 17:31:55,2018-03-19 17:32:08
844,UTC-0400,1.0,F/D7+hL5E5,2018-10-05 07:37:59,2018-10-05 07:38:11
845,UTC-0500,2.0,F/D7+hL5E5,2018-02-21 20:00:04,2018-02-21 20:01:30
846,UTC-0800,3.0,F/D7+hL5E5,2017-12-31 20:23:10,2017-12-31 20:23:54
847,UTC-0500,2.0,F/D7+hL5E5,2018-12-18 08:48:45,2018-12-18 08:49:34
848,UTC-0400,8.0,F/D7+hL5E5,2018-07-10 20:37:06,2018-07-10 20:38:37
849,UTC-0500,1.0,F/D7+hL5E5,2018-12-17 19:08:04,2018-12-17 19:08:25
850,UTC-0500,1.0,F/D7+hL5E5,2018-02-24 10:33:04,2018-02-24 10:33:18
851,UTC-0400,1.0,F/D7+hL5E5,2018-06-13 07:58:34,2018-06-13 07:58:56
852,UTC-0500,12.0,F/D7+hL5E5,2018-02-11 19:19:34,2018-02-11 19:22:17
853,UTC-0400,1.0,F/D7+hL5E5,2018-04-28 15:00:32,2018-04-28 15:00:51
854,UTC-0400,1.0,F/D7+hL5E5,2018-09-28 17:11:25,2018-09-28 17:11:42
855,UTC-0400,2.0,F/D7+hL5E5,2018-03-30 18:26:54,2018-03-30 18:27:47
856,UTC-0400,1.0,F/D7+hL5E5,2018-09-04 08:57:22,2018-09-04 08:57:40
857,UTC-0400,1.0,F/D7+hL5E5,2018-05-02 18:29:46,2018-05-02 18:29:56
858,UTC-0500,1.0,F/D7+hL5E5,2018-02-05 13:00:23,2018-02-05 13:00:34
859,UTC-0500,1.0,F/D7+hL5E5,2018-12-11 17:37:30,2018-12-11 17:37:49
860,UTC-0400,1.0,F/D7+hL5E5,2018-03-19 17:34:30,2018-03-19 17:35:00
861,UTC-0400,1.0,F/D7+hL5E5,2018-10-24 20:54:56,2018-10-24 20:55:07
862,UTC-0400,1.0,F/D7+hL5E5,2018-10-22 07:54:40,2018-10-22 07:54:55
863,UTC-0400,1.0,F/D7+hL5E5,2018-04-10 09:12:39,2018-04-10 09:12:57
864,UTC+0200,1.0,F/D7+hL5E5,2018-08-22 10:33:49,2018-08-22 10:34:22
865,UTC-0800,6.0,F/D7+hL5E5,2017-12-22 10:43:54,2017-12-22 10:46:29
866,UTC-0400,1.0,F/D7+hL5E5,2018-05-30 17:35:15,2018-05-30 17:35:30
867,UTC-0400,1.0,F/D7+hL5E5,2018-05-01 17:44:47,2018-05-01 17:45:08
868,UTC-0500,3.0,F/D7+hL5E5,2018-11-27 07:35:38,2018-11-27 07:37:53
